Time,Agent,X,Y,Altitude_m,Heading_deg,Speed_mps,Missiles,Status
90.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
90.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
90.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
91.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
91.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
91.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
91.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
92.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
92.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
92.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
92.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
93.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
93.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
93.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
93.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
94.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
94.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
94.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
94.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
95.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
95.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
95.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
95.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
96.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
96.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
96.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
96.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
97.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
97.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
97.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
97.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
98.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
98.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
98.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
98.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
99.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
99.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
99.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
99.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
100.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
100.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
100.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
100.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
101.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
101.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
101.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
101.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
102.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
102.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
102.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
102.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
103.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
103.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
103.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
103.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
104.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
104.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
104.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
104.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
105.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
105.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
105.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
105.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
106.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
106.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
106.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
106.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
107.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
107.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
107.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
107.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
108.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
108.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
108.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
108.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
109.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
109.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
109.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
109.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
110.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
110.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
110.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
110.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
111.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
111.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
111.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
111.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
112.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
112.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
112.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
112.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
113.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
113.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
113.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
113.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
114.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
114.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
114.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
114.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
115.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
115.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
115.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
115.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
116.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
116.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
116.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
116.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
117.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
117.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
117.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
117.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
118.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
118.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
118.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
118.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
119.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
119.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
119.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
119.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
120.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
120.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
120.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
120.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
121.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
121.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
121.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
121.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
122.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
122.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
122.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
122.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
123.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
123.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
123.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
123.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
124.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
124.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
124.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
124.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
125.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
125.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
125.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
125.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
126.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
126.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
126.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
126.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
127.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
127.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
127.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
127.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
128.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
128.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
128.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
128.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
129.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
129.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
129.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
129.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
130.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
130.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
130.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
130.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
131.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
131.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
131.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
131.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
132.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
132.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
132.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
132.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
133.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
133.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
133.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
133.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
134.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
134.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
134.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
134.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
135.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
135.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
135.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
135.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
136.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
136.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
136.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
136.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
137.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
137.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
137.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
137.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
138.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
138.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
138.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
138.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
139.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
139.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
139.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
139.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
140.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
140.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
140.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
140.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
141.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
141.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
141.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
141.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
142.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
142.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
142.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
142.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
143.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
143.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
143.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
143.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
144.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
144.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
144.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
144.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
145.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
145.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
145.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
145.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
146.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
146.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
146.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
146.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
147.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
147.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
147.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
147.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
148.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
148.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
148.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
148.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
149.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
149.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
149.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
149.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
150.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
150.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
150.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
150.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
151.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
151.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
151.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
151.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
152.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
152.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
152.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
152.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
153.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
153.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
153.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
153.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
154.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
154.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
154.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
154.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
155.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
155.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
155.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
155.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
156.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
156.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
156.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
156.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
157.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
157.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
157.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
157.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
158.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
158.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
158.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
158.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
159.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
159.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
159.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
159.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
160.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
160.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
160.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
160.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
161.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
161.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
161.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
161.0,B0200,13359513.200000003,6768256.0,6095.999999998865,180.0,243.84,2,ALIVE
162.0,A0100,13358399.999999998,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
162.0,A0200,13359513.200000003,6679199.999999999,6095.999999998865,360.0,243.84,2,ALIVE
162.0,B0100,13358399.999999998,6768256.0,6095.999999998865,180.0,243.83999999999986,2,ALIVE
