步数,AO(角度偏差),TA(目标角度),距离(m),奖励,动作_ego,动作_enm
827,1.9672017329990936,1.2792626775205098,2421.442607262081,0.19878420568813224,"[[6, 0, 2, 29]]","[[5, 0, 1, 29]]"
828,1.9319866193177349,1.3145548986881852,2445.1468200011086,0.19524269296013086,"[[4, 0, 2, 29]]","[[4, 0, 1, 29]]"
829,1.9061453620205684,1.3403159492701306,2466.6045854217396,0.19264079277068996,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
830,1.8788281611945568,1.3676438006417357,2486.4217260296446,0.1898929296227983,"[[6, 0, 2, 29]]","[[5, 0, 1, 29]]"
831,1.8434686692183133,1.394917354428351,2503.9609939616616,0.18634290598673203,"[[4, 0, 2, 29]]","[[33, 0, 1, 29]]"
832,1.8175629867849652,1.422099086968549,2519.4804652206467,0.18374004743949407,"[[33, 0, 2, 29]]","[[4, 0, 1, 29]]"
833,1.7901123867151933,1.4566820225372619,2532.9685508756515,0.18098442811709167,"[[6, 0, 2, 29]]","[[4, 0, 1, 29]]"
834,1.7545905963713255,1.4822607683957714,2544.0911015153406,0.17742362585522314,"[[4, 0, 2, 29]]","[[33, 0, 1, 29]]"
835,1.728604669952348,1.5088506282221652,2553.194429347515,0.17481803136173346,"[[33, 0, 2, 29]]","[[0, 0, 1, 29]]"
836,1.7010086154661948,1.5435120166983567,2560.2390795353767,0.17205304166129548,"[[6, 0, 2, 29]]","[[4, 0, 1, 29]]"
837,1.6734534613147487,1.5690165464535148,2564.991136309102,0.1692939109294001,"[[33, 0, 2, 29]]","[[33, 0, 1, 29]]"
838,1.6460747929357762,1.5959108851427553,2567.9817220286996,0.1665537757413591,"[[6, 0, 2, 29]]","[[5, 0, 1, 29]]"
839,1.6113110792514582,1.6309134828715757,2568.5506588905646,0.16307697343384875,"[[6, 0, 2, 29]]","[[4, 0, 1, 29]]"
840,1.5855034263252514,1.6565481950944898,2566.7763312011466,0.1604975527299331,"[[29, 0, 2, 29]]","[[33, 0, 1, 29]]"
841,1.5587443504680851,1.683642397214296,2563.26606617494,0.15782431071141084,"[[6, 0, 2, 29]]","[[5, 0, 1, 29]]"
842,1.5239011233354482,1.7106915258800515,2557.434120561703,0.1543444327359409,"[[6, 0, 2, 29]]","[[33, 0, 1, 29]]"
843,1.4981720426888754,1.737482007672631,2549.5381842044126,0.15177757484124957,"[[29, 0, 2, 29]]","[[0, 0, 1, 29]]"
844,1.4710485405478426,1.7716265656117904,2539.6014779991738,0.14907289195576892,"[[6, 0, 2, 29]]","[[4, 0, 1, 29]]"
845,1.4357943314870463,1.7969570236338426,2527.3217468605153,0.14555702955478256,"[[6, 0, 2, 29]]","[[33, 0, 1, 29]]"
846,1.4098697982463515,1.8232229916426437,2513.0271866846288,0.14297582068780568,"[[31, 0, 2, 29]]","[[0, 0, 1, 29]]"
847,1.3824819849335068,1.8575618715926734,2496.713634595997,0.1402500292599945,"[[6, 0, 2, 29]]","[[5, 0, 1, 29]]"
848,1.3469746661841022,1.8829154318236778,2478.085120748343,0.13671433968103855,"[[4, 0, 2, 29]]","[[33, 0, 1, 29]]"
849,1.3209161531653817,1.909597611039413,2457.461582465289,0.13412540752043592,"[[31, 0, 2, 29]]","[[0, 0, 1, 29]]"
850,1.2933459444737971,1.944365689104293,2434.839852195583,0.13138727455091492,"[[6, 0, 2, 29]]","[[11, 0, 2, 29]]"
851,1.2658391475217845,1.96988379556314,2410.036169039345,0.12865771192876424,"[[29, 0, 2, 29]]","[[33, 0, 9, 29]]"
852,1.2387789945294267,1.996747426049435,2383.533141255235,0.12597474596494712,"[[6, 0, 2, 29]]","[[5, 0, 1, 29]]"
853,1.2043176935844238,2.0317383938059193,2354.8064701252283,0.12255418478747132,"[[6, 0, 2, 29]]","[[11, 0, 2, 29]]"
854,1.178608038082244,2.0573492761451204,2323.9450338008414,0.12001139228550377,"[[38, 0, 2, 29]]","[[33, 0, 9, 29]]"
855,1.1520739788405068,2.0843534092115945,2291.469433469745,0.1173884520464315,"[[6, 0, 2, 29]]","[[5, 0, 1, 29]]"
856,1.1173719553452683,2.119499669576087,2256.856046726081,0.11395168569533672,"[[6, 0, 2, 29]]","[[11, 0, 1, 29]]"
857,1.091595275565651,2.1451495974621246,2220.1912872529106,0.1114105718626968,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
858,1.0646074807178847,2.1722708017738452,2181.962832328844,0.1087512130883943,"[[6, 0, 2, 29]]","[[5, 0, 1, 29]]"
859,1.0294527596756682,2.1994165092953817,2141.7499773444406,0.1052787259980723,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
860,1.0035701620841513,2.2265177937383305,2099.7700978522594,0.1027370957826207,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
861,0.976281713228348,2.261030335156,2056.0844548428186,0.10005879588383856,"[[6, 0, 2, 29]]","[[2, 0, 2, 29]]"
862,0.9408141748507302,2.286558709539464,2010.5044932700823,0.09656711911622949,"[[6, 0, 2, 29]]","[[33, 0, 1, 29]]"
863,0.9147850000738932,2.3131114447278693,1963.2823329689274,0.09402395893459085,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
864,0.88729092305269,2.3477213494609535,1914.4603800149423,0.09133943081822796,"[[6, 0, 2, 29]]","[[11, 0, 1, 29]]"
865,0.8598411247138759,2.373152429222892,1863.9327070055754,0.08866517435700826,"[[29, 0, 2, 29]]","[[33, 0, 9, 29]]"
866,0.8329645986540875,2.3998764346344608,1812.0508748081304,0.08605424237966341,"[[6, 0, 2, 29]]","[[2, 0, 1, 29]]"
867,0.7985976391116839,2.4348260064845118,1758.508636091696,0.08270146636004425,"[[6, 0, 2, 29]]","[[11, 0, 1, 29]]"
868,0.7729098911092936,2.4604173654686043,1703.39137584299,0.08022458762055983,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
869,0.7464899747346974,2.487350783698622,1647.046803740467,0.07768289189239755,"[[6, 0, 1, 29]]","[[11, 0, 1, 29]]"
870,0.7118008892630768,2.522512911649599,1589.1937188224008,0.07432435992978184,"[[6, 0, 2, 29]]","[[11, 0, 1, 29]]"
871,0.6860074392940142,2.5482069829477405,1529.912684555693,0.07186676951690978,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
872,0.6591013708884849,2.575282416182989,1469.5048989035638,0.06931032977350265,"[[6, 0, 1, 29]]","[[4, 0, 1, 29]]"
873,0.6238786226455563,2.6106267600522535,1407.7416945750779,0.0659371289748791,"[[6, 0, 2, 29]]","[[11, 0, 1, 29]]"
874,0.5978106225653367,2.6364123777754194,1344.7105490628544,0.06349657151183524,"[[29, 0, 2, 29]]","[[29, 0, 9, 28]]"
875,0.570571413743609,2.6636312116415723,1280.6704174824981,0.06095830030866881,"[[6, 0, 1, 29]]","[[3, 0, 5, 28]]"
876,0.5350754531878311,2.6910220709641495,1215.4733348844188,0.05761778748901126,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
877,0.5091141579337992,2.7184602886754936,1149.2359302537757,0.05525835007745924,"[[29, 0, 2, 29]]","[[2, 0, 1, 29]]"
878,0.4816726609123658,2.753299496357954,1082.0387638412014,0.05278390601857082,"[[6, 0, 2, 29]]","[[2, 0, 1, 29]]"
879,0.4541860620576886,2.779046542555303,1013.8806001624854,0.05034529413260428,"[[29, 0, 2, 29]]","[[29, 0, 9, 29]]"
880,0.4273791827925812,2.805528849678719,944.9267454307609,0.048023739854926834,"[[6, 0, 1, 29]]","[[6, 0, 1, 29]]"
881,0.3929035056931657,2.8403517962775773,875.1405009370552,0.04499719780974475,"[[6, 0, 2, 29]]","[[3, 0, 1, 29]]"
882,0.3671274619537634,2.866017444633582,804.5954074128232,0.04291933569922858,"[[29, 0, 2, 29]]","[[29, 0, 9, 28]]"
883,0.3409057430534143,2.8926578154036213,733.4132359620219,0.0408987304702428,"[[6, 0, 1, 29]]","[[6, 0, 9, 28]]"
884,0.3063796942360649,2.9194265677304942,661.6027029303222,0.038183969429172106,"[[1, 0, 2, 29]]","[[33, 0, 9, 28]]"
885,0.2812857270615769,2.945712864666685,589.2280725291843,0.036599874280436456,"[[29, 0, 9, 28]]","[[1, 0, 9, 28]]"
886,0.2551074688129051,2.9789427070540944,516.3880980629332,0.035174672315059996,"[[6, 0, 24, 29]]","[[1, 0, 24, 25]]"
887,0.22897528218590343,3.0030723034591476,443.1350203029201,0.03415536597385174,"[[29, 0, 2, 29]]","[[29, 1, 9, 28]]"
888,0.2049391103984987,3.0264195319703657,369.5090534886107,0.03398885793229793,"[[1, 0, 24, 28]]","[[1, 0, 9, 28]]"
889,0.17385385114772162,3.057008401080934,295.64789418387045,0.03424038425021475,"[[1, 0, 24, 29]]","[[1, 1, 24, 24]]"
890,0.1533085018697528,3.0767876026624617,221.60079262715973,0.03779258512057293,"[[35, 1, 2, 28]]","[[29, 1, 2, 28]]"
891,0.14015011358216947,3.08948062926546,147.34734427124408,0.04771969292540298,"[[1, 0, 24, 28]]","[[1, 1, 24, 28]]"
892,0.15371543527739062,3.0754755389514625,73.11152148648374,0.08283743681549037,"[[29, 1, 24, 24]]","[[33, 1, 2, 21]]"
893,1.862632991150134,1.366207111721828,6.380254579457118,0.8637467038091363,"[[1, 0, 24, 28]]","[[1, 1, 24, 28]]"
894,3.0718690599340546,0.15652866540857377,76.11827498424122,0.37202238112587865,"[[1, 0, 2, 29]]","[[1, 0, 2, 29]]"
895,3.0800154507218207,0.13978661110552648,150.13288560374608,0.3410850131739522,"[[3, 0, 2, 29]]","[[33, 0, 18, 29]]"
896,3.068939953826516,0.15277880422383447,224.1721866864437,0.3290992245167568,"[[33, 0, 18, 28]]","[[3, 0, 18, 28]]"
897,3.0483565080441393,0.18119582806626114,298.06627917799415,0.3215543528049968,"[[3, 0, 5, 28]]","[[1, 0, 18, 29]]"
898,3.0173956992829654,0.20238839147203216,371.63756897277904,0.3151574333331677,"[[3, 0, 5, 29]]","[[33, 0, 18, 28]]"
899,2.9947322740793076,0.22679499486807694,444.9688242358133,0.3106847734359916,"[[33, 0, 5, 28]]","[[3, 0, 18, 28]]"
900,2.9689442311738516,0.2603180862293057,517.9508534833446,0.30652924685153765,"[[3, 0, 5, 29]]","[[3, 0, 18, 29]]"
901,2.9428932060094186,0.2845054936999101,590.4396500193197,0.3027432685224867,"[[33, 0, 2, 29]]","[[33, 0, 18, 28]]"
902,2.915399221054613,0.3111627058719905,662.610134693683,0.29907446646908525,"[[3, 0, 5, 29]]","[[3, 0, 18, 28]]"
903,2.880482825418521,0.33769325924560484,734.1223263778681,0.29484987163878,"[[3, 0, 2, 29]]","[[33, 0, 18, 29]]"
904,2.8551193127642716,0.36439572688427435,805.0610066895321,0.29171493571220164,"[[33, 0, 2, 28]]","[[3, 0, 18, 28]]"
905,2.8281762321186243,0.398876520639476,875.3428042688486,0.2885231530292398,"[[3, 0, 5, 29]]","[[1, 0, 18, 29]]"
906,2.8013623237851055,0.4241854147809049,944.8085564037019,0.28542271447485756,"[[33, 0, 2, 29]]","[[33, 0, 18, 29]]"
907,2.7740060994871496,0.4510250463774863,1013.7104612756169,0.28232812394488915,"[[3, 0, 2, 29]]","[[1, 0, 18, 28]]"
908,2.7391711898124136,0.47772620553747974,1081.6463046387137,0.2785354324401956,"[[1, 0, 2, 29]]","[[33, 0, 18, 29]]"
909,2.7135390931788503,0.5042491356604897,1148.734257304452,0.27570274033534337,"[[33, 0, 2, 29]]","[[0, 0, 18, 28]]"
910,2.686576322355782,0.5385182569256295,1214.8950554162684,0.2727698292362381,"[[1, 0, 5, 29]]","[[1, 0, 18, 29]]"
911,2.651585194029947,0.5638840606296123,1279.8732114831687,0.2690621063897273,"[[0, 0, 2, 29]]","[[33, 0, 18, 29]]"
912,2.6260144660669713,0.5904284581251186,1343.8677784521421,0.2663192842113386,"[[33, 0, 2, 29]]","[[1, 0, 18, 29]]"
913,2.5987396385653314,0.6252575801490609,1406.7768694497577,0.26342566307002735,"[[1, 0, 2, 29]]","[[0, 0, 18, 29]]"
914,2.571541819166268,0.6508173901646453,1468.393865413244,0.2605569455443311,"[[33, 0, 2, 29]]","[[33, 0, 18, 29]]"
915,2.544217106416043,0.6780861901890728,1529.0732281519079,0.25768952809504686,"[[1, 0, 2, 29]]","[[1, 0, 1, 29]]"
916,2.5095401922944554,0.7134125966984272,1588.236076274117,0.2541001849090734,"[[0, 0, 2, 29]]","[[3, 0, 18, 29]]"
917,2.4840210583211633,0.7391152973646957,1645.899957513612,0.25143811295397495,"[[33, 0, 2, 29]]","[[33, 0, 18, 29]]"
918,2.4572547775918263,0.766656116369742,1702.5248631584143,0.24866056846911788,"[[1, 0, 2, 29]]","[[1, 0, 1, 29]]"
919,2.4224085798455888,0.7941014686622965,1757.5587428010585,0.24508409539159365,"[[0, 0, 2, 29]]","[[33, 0, 2, 29]]"
920,2.396809009808063,0.821610452629963,1811.1821967575154,0.24244000545106673,"[[33, 0, 2, 29]]","[[3, 0, 1, 29]]"
921,2.369676883896712,0.8566723549795692,1863.326707051159,0.23964962175526064,"[[1, 0, 2, 29]]","[[0, 0, 2, 29]]"
922,2.3344464602311907,0.8824673303991155,1913.6786241920809,0.23605605032712326,"[[0, 0, 2, 29]]","[[33, 0, 2, 29]]"
923,2.30870425978216,0.9094515548131175,1962.5209796437878,0.23341687190460844,"[[33, 0, 2, 29]]","[[3, 0, 1, 29]]"
924,2.2813359187114233,0.9446070566554161,2009.7620762631136,0.23062021127729915,"[[6, 0, 2, 29]]","[[3, 0, 2, 29]]"
925,2.2458855419078576,0.9703036370758397,2055.0735239647393,0.22702037384203952,"[[3, 0, 2, 29]]","[[33, 0, 2, 29]]"
926,2.220079882837601,0.9975975236011488,2098.7544319857952,0.22438921911905896,"[[33, 0, 2, 29]]","[[1, 0, 1, 29]]"
927,2.1925673388182854,1.0248791670773885,2140.808366323732,0.22159120977547825,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
928,2.165085416364442,1.0519760915640757,2181.177811768792,0.21879983062904337,"[[33, 0, 2, 29]]","[[4, 0, 1, 29]]"
929,2.1376409837574286,1.0865382319328123,2219.7405861950265,0.21601559953309638,"[[6, 0, 1, 29]]","[[0, 0, 1, 29]]"
930,2.1027518407154147,1.1121114036134552,2256.1998021574796,0.21249031805977808,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
931,2.0769861476933476,1.1387490915132248,2290.875202988549,0.20988023442885206,"[[33, 0, 2, 29]]","[[0, 0, 1, 29]]"
932,2.0500884185968027,1.1735670647365612,2323.694848839725,0.20715966178449557,"[[6, 0, 2, 29]]","[[4, 0, 2, 29]]"
933,2.015053792276894,1.199180399918062,2354.3197053248514,0.20362823328809407,"[[4, 0, 2, 29]]","[[33, 0, 2, 29]]"
934,1.989332317083898,1.2262636101529936,2383.07330627318,0.2010304826556839,"[[33, 0, 2, 29]]","[[11, 0, 1, 29]]"
935,1.9620645011274824,1.2615281762700743,2409.8756286242124,0.1982803853836661,"[[6, 0, 2, 29]]","[[4, 0, 2, 29]]"
936,1.9266359803759967,1.2873095319756418,2434.3826724411592,0.1947166634784358,"[[4, 0, 2, 29]]","[[33, 0, 2, 29]]"
937,1.9007661215640153,1.3146583633047,2456.9350842213325,0.19211084000566306,"[[33, 0, 2, 29]]","[[1, 0, 1, 29]]"
938,1.8732535819207279,1.3501522082013728,2477.45936957015,0.18934274046647626,"[[6, 0, 2, 29]]","[[4, 0, 2, 29]]"
939,1.8458086225496646,1.3759982659260426,2495.719486989468,0.18658349011366476,"[[33, 0, 2, 29]]","[[33, 0, 2, 29]]"
940,1.8185548712361868,1.4034960196789392,2512.2578056150433,0.1838449368286307,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
941,1.783852507508718,1.4309369596632904,2526.4751828186836,0.18036350954209124,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
942,1.758172228841788,1.4582917160395603,2538.635653918929,0.17778600923047397,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
943,1.7314200958874648,1.4931404148467204,2548.7306126205935,0.17510300106574844,"[[6, 0, 2, 29]]","[[4, 0, 1, 29]]"
944,1.6964851857507393,1.5188738217413196,2556.436321349179,0.1716036014673675,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
945,1.6707849245016897,1.545721433202735,2562.0971103415873,0.16902925739771077,"[[33, 0, 2, 29]]","[[11, 0, 1, 29]]"
946,1.6435945942381136,1.5807371442023608,2565.6690417187615,0.1663075095692449,"[[6, 0, 2, 29]]","[[11, 0, 2, 29]]"
947,1.6082022994600813,1.606428144888011,2566.8209340210265,0.16276740622055091,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
948,1.582317809520579,1.6336537479739173,2565.8996092901416,0.16017965611706397,"[[33, 0, 2, 29]]","[[11, 0, 2, 29]]"
949,1.5548443812346038,1.6690559781978402,2562.861256655009,0.1574346216550464,"[[6, 0, 2, 29]]","[[11, 0, 2, 29]]"
950,1.5191887838557987,1.6948806720413006,2557.3897924732964,0.15387323264962122,"[[4, 0, 2, 29]]","[[33, 0, 2, 29]]"
951,1.4932072037222646,1.7223465426960731,2549.835258076265,0.15128086263706672,"[[33, 0, 2, 29]]","[[11, 0, 2, 29]]"
952,1.4655768729609473,1.74973816921902,2540.2583691660275,0.14852521647796255,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
953,1.4380326909024075,1.7769992486333195,2528.6311929989306,0.14577984180717993,"[[33, 0, 2, 29]]","[[11, 0, 2, 29]]"
954,1.4106041628391293,1.8117442700954345,2514.90249969102,0.14304777469729107,"[[6, 0, 2, 29]]","[[6, 0, 2, 29]]"
955,1.375650961233806,1.8374282930657153,2498.8269067633787,0.13956523460755818,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
956,1.3498369635723055,1.8642000167740627,2480.7381266159255,0.13699841335995397,"[[38, 0, 2, 29]]","[[11, 0, 2, 29]]"
957,1.3229186503846724,1.899138342871758,2460.629267973553,0.13432304010818685,"[[6, 0, 2, 29]]","[[6, 0, 2, 29]]"
958,1.2877715104121403,1.9247985976090805,2438.2268728867816,0.13082698086868005,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
959,1.2619800431633075,1.9519720890393106,2413.846328555704,0.12826852944286765,"[[29, 0, 2, 29]]","[[11, 0, 2, 29]]"
960,1.2346547862774688,1.987319817260314,2387.4760662879917,0.1255588636402962,"[[6, 0, 2, 29]]","[[11, 0, 2, 29]]"
961,1.1990750184416648,2.0131324424415546,2358.8581952163922,0.12202627322209732,"[[2, 0, 2, 29]]","[[33, 0, 2, 29]]"
962,1.1731135012856362,2.0405690248943733,2328.3046527034494,0.11945791347921716,"[[29, 0, 4, 29]]","[[11, 0, 2, 29]]"
963,1.145540674082205,2.067908550402789,2295.892365951756,0.11673092169800701,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
964,1.118078458359817,2.095087049602407,2261.614369660031,0.11401767888002413,"[[31, 0, 2, 29]]","[[11, 0, 1, 29]]"
965,1.0908082402944232,2.1297405194604453,2225.4640967493774,0.11132653731415236,"[[6, 0, 2, 29]]","[[6, 0, 2, 29]]"
966,1.0559850674702038,2.155374024968654,2187.263382530448,0.10788342365415161,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
967,1.0302591603071969,2.182075611607682,2147.2937140626777,0.10535334452304834,"[[38, 0, 2, 29]]","[[11, 0, 1, 29]]"
968,1.0034645412224723,2.216931534917867,2105.579721769665,0.10271996980187206,"[[6, 0, 2, 29]]","[[2, 0, 2, 29]]"
969,0.968393418070296,2.242549268051394,2061.9257248749373,0.09926308394166372,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
970,0.9426585931660574,2.2696595295867787,2016.5875654829654,0.09674406650103748,"[[29, 0, 2, 29]]","[[11, 0, 1, 29]]"
971,0.9154226756902485,2.3049330294741024,1969.587915384661,0.09407958141377357,"[[6, 0, 2, 29]]","[[11, 0, 2, 29]]"
972,0.8798807287784589,2.33071563900678,1920.7540352807634,0.09058986265333582,"[[2, 0, 2, 29]]","[[33, 0, 9, 29]]"
973,0.8539570476402012,2.3581009490451126,1870.3295140501891,0.08806760191653086,"[[29, 0, 4, 29]]","[[11, 0, 1, 29]]"
974,0.8264198775329195,2.3936148307191916,1818.3459968402371,0.08539022805979979,"[[6, 0, 2, 29]]","[[11, 0, 2, 29]]"
975,0.7905858959327148,2.4194922711995352,1764.6592640956808,0.0818903930457688,"[[1, 0, 2, 29]]","[[29, 0, 9, 29]]"
976,0.7645449666292983,2.4470611213397215,1709.494808413617,0.07937762742918875,"[[29, 0, 4, 29]]","[[3, 0, 2, 29]]"
977,0.7368582979765779,2.4745110016568073,1652.937414685895,0.07670891879461937,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
978,0.7093030576206274,2.5019555316220474,1595.002237490334,0.07406313345023839,"[[29, 0, 2, 29]]","[[2, 0, 1, 29]]"
979,0.6818047490606111,2.5369082223949877,1535.728692367815,0.07143413967124221,"[[6, 0, 2, 29]]","[[2, 0, 2, 29]]"
980,0.6466407878544482,2.562708257341544,1475.0470676670245,0.06805150464030105,"[[6, 0, 2, 29]]","[[33, 0, 2, 29]]"
981,0.6207900602808011,2.589630001508275,1413.1382617664194,0.06561472819555364,"[[29, 0, 2, 29]]","[[2, 0, 1, 29]]"
982,0.5938276094447813,2.62466469781425,1350.0609700402495,0.06308355617938974,"[[6, 0, 2, 29]]","[[2, 0, 2, 29]]"
983,0.5585051982790545,2.6503713765217025,1285.748444154685,0.05973628322067543,"[[2, 0, 2, 29]]","[[29, 0, 9, 29]]"
984,0.5327259232976015,2.6776224205779737,1220.350384094646,0.057366421639607514,"[[29, 0, 4, 29]]","[[6, 0, 1, 29]]"
985,0.5053940619232927,2.712999809494836,1153.926770169639,0.05486868500821955,"[[6, 0, 2, 29]]","[[11, 0, 2, 29]]"
986,0.4779929350207657,2.7387532762317646,1086.470383505214,0.05239711986667478,"[[29, 0, 2, 29]]","[[29, 0, 9, 28]]"
987,0.45120634376719015,2.765900624894833,1018.1634372197356,0.050026618851240524,"[[6, 0, 2, 29]]","[[6, 0, 1, 29]]"
988,0.41679064174018476,2.7931428660912654,948.9520399697344,0.04694248778870886,"[[2, 0, 2, 29]]","[[33, 0, 2, 29]]"
989,0.3915285444876419,2.820254055555143,878.9350050413304,0.044835092308781084,"[[29, 0, 2, 29]]","[[1, 0, 1, 29]]"
990,0.36536110505164415,2.8546603850581334,808.1958524235674,0.042715084340762856,"[[6, 0, 1, 29]]","[[1, 0, 24, 29]]"
991,0.33078581309221955,2.880110328549759,736.7548009075937,0.03985590081137762,"[[1, 0, 2, 29]]","[[29, 0, 9, 28]]"
992,0.3057566537360163,2.9064136870425448,664.6870118870684,0.03808670270903974,"[[29, 0, 2, 29]]","[[1, 0, 1, 28]]"
993,0.2797124053254058,2.9317292771471717,592.0673075506103,0.03640198681773068,"[[6, 0, 2, 29]]","[[33, 1, 24, 29]]"
994,0.254425584671823,2.955942461989159,518.9473328532692,0.035058917055968475,"[[29, 0, 2, 29]]","[[1, 0, 9, 28]]"
995,0.23045463812632863,2.986970318484916,445.44492043182896,0.034245053663859513,"[[1, 0, 24, 29]]","[[1, 0, 24, 25]]"
996,0.19952793315750372,3.008580764577411,371.63575410883936,0.03337072207021874,"[[1, 0, 24, 29]]","[[33, 1, 2, 28]]"
997,0.17954884601185286,3.0289383032140544,297.53740211850004,0.03470320479329081,"[[29, 0, 2, 28]]","[[1, 0, 24, 28]]"
998,0.16295205730301404,3.052964771039708,223.26976360824347,0.038589784899404414,"[[1, 0, 24, 28]]","[[1, 1, 24, 21]]"
999,0.15626039702976685,3.058141289259657,148.94699690327775,0.04897115566568726,"[[33, 1, 24, 24]]","[[29, 1, 2, 28]]"
