步数,AO(角度偏差),TA(目标角度),距离(m),奖励,动作_ego,动作_enm
201,0.9336036000374719,2.1613965784762126,2305.3932307857917,0.09552824704627745,"[[4, 0, 14, 29]]","[[6, 0, 17, 26]]"
202,0.9064790861777058,2.1963400859114115,2256.892970069003,0.09286236256500405,"[[29, 0, 2, 29]]","[[6, 0, 2, 26]]"
203,0.8797553970148456,2.2234462597364097,2206.5694792753975,0.09024047407702286,"[[6, 0, 2, 29]]","[[36, 0, 2, 29]]"
204,0.8463274544635924,2.2515339728289296,2154.4923564021656,0.08695240108566094,"[[6, 0, 2, 29]]","[[6, 0, 17, 26]]"
205,0.8207726096253475,2.27971031542584,2100.568709902086,0.0844564360884496,"[[29, 0, 2, 29]]","[[40, 0, 2, 29]]"
206,0.7945625784804075,2.3071561084010197,2045.1744256638156,0.08189984229386721,"[[6, 0, 2, 29]]","[[6, 0, 17, 26]]"
207,0.7608384218776097,2.341577863567057,1988.0106279632826,0.07859765479876746,"[[6, 0, 2, 29]]","[[6, 0, 2, 26]]"
208,0.7351928208850942,2.368463228734166,1929.154741595348,0.07610974796787581,"[[33, 0, 2, 29]]","[[36, 0, 2, 29]]"
209,0.7085193228703361,2.3961165467421948,1868.971195359537,0.07352577026507726,"[[2, 0, 2, 29]]","[[6, 0, 17, 26]]"
210,0.6742755182205987,2.431473209308851,1807.1683277831248,0.07019278110031528,"[[6, 0, 2, 29]]","[[6, 0, 17, 29]]"
211,0.6483039113074046,2.4586630864172,1743.824695083132,0.0676960085271986,"[[29, 0, 4, 29]]","[[36, 0, 18, 29]]"
212,0.6212720966155181,2.4871213176464306,1679.269245247352,0.06510292323492257,"[[2, 0, 2, 29]]","[[6, 0, 17, 26]]"
213,0.5867012472480494,2.5157828068747965,1613.3065661982312,0.061767429849305076,"[[2, 0, 2, 29]]","[[40, 0, 17, 28]]"
214,0.5606278263740204,2.544244737995183,1546.110977682222,0.059294612850054704,"[[29, 0, 4, 29]]","[[6, 0, 17, 26]]"
215,0.5332784882621544,2.5796032767870205,1477.7437038024343,0.05670909737330512,"[[2, 0, 2, 29]]","[[6, 0, 17, 26]]"
216,0.49829565624945343,2.607173964706625,1408.1542519984896,0.053377793218133886,"[[2, 0, 2, 29]]","[[36, 0, 2, 29]]"
217,0.47187363191522863,2.6357664410796042,1337.5057619472882,0.05092287195222173,"[[29, 0, 4, 29]]","[[6, 0, 17, 28]]"
218,0.4440955606600271,2.671879344481334,1265.8389355409545,0.04835638771107285,"[[2, 0, 2, 29]]","[[6, 0, 17, 28]]"
219,0.4161663029198489,2.6996184589017473,1193.1570024214632,0.04580368441456777,"[[29, 0, 2, 29]]","[[36, 0, 18, 29]]"
220,0.38885651450523323,2.7286972740419313,1119.63616564875,0.04334740286750124,"[[6, 0, 2, 29]]","[[6, 0, 17, 28]]"
221,0.3545023323693807,2.7580919880399115,1045.2424155196065,0.040229240401847166,"[[6, 0, 2, 29]]","[[36, 0, 2, 28]]"
222,0.327974478323693,2.7876657302646586,970.090879845913,0.03794629651766781,"[[29, 0, 9, 29]]","[[6, 0, 17, 28]]"
223,0.30054486749246834,2.8243373786624684,894.2444026621209,0.035639553782485886,"[[1, 0, 10, 29]]","[[6, 0, 17, 28]]"
224,0.2651293105840007,2.853198012432705,817.7414420042594,0.03261986512022076,"[[1, 0, 24, 29]]","[[28, 0, 2, 29]]"
225,0.23785261448435377,2.8831027490086325,740.7061173455614,0.03052647590395873,"[[29, 1, 9, 28]]","[[6, 0, 17, 16]]"
226,0.20935171577383538,2.913235651903153,663.2454698314403,0.02846250932688871,"[[1, 0, 24, 29]]","[[36, 0, 32, 16]]"
227,0.18028519129392903,2.943219930364043,585.4274708227559,0.026554722707450074,"[[29, 0, 24, 29]]","[[6, 1, 32, 16]]"
228,0.15089157670797884,2.980572854246869,507.3326354740354,0.024925236747911143,"[[1, 0, 24, 29]]","[[1, 1, 2, 16]]"
229,0.11318340213513561,3.011103029861913,429.0676696036901,0.022944417580843986,"[[1, 1, 24, 24]]","[[36, 1, 32, 16]]"
230,0.0815533849735419,3.044334577042191,350.6806326493776,0.02237278334875991,"[[29, 1, 7, 24]]","[[1, 1, 32, 16]]"
231,0.04581330649837205,3.0883749530722064,272.2749542064493,0.022877921402250916,"[[1, 1, 2, 24]]","[[1, 1, 32, 5]]"
232,0.001308472399065399,3.1328891803485814,193.97654349494903,0.025774957605056836,"[[29, 1, 24, 24]]","[[28, 1, 32, 16]]"
233,0.06338934517061068,3.0991774054038617,115.76886850947051,0.049158566700055764,"[[1, 1, 2, 24]]","[[39, 1, 21, 5]]"
234,0.2803121930715338,2.900759824521484,38.44987649746668,0.154774328384341,"[[1, 0, 2, 13]]","[[3, 1, 21, 5]]"
235,2.930805099188075,0.25411929767111513,42.23356423735341,0.40873139571091727,"[[6, 0, 2, 19]]","[[6, 0, 14, 0]]"
236,3.1211354679933194,0.06047464767902514,118.86944938611202,0.3538255929095504,"[[6, 0, 2, 28]]","[[8, 0, 17, 1]]"
237,3.105931591022443,0.001067800715245874,195.7669538247284,0.33600393008187635,"[[33, 0, 2, 28]]","[[28, 0, 18, 14]]"
238,3.0640034749067153,0.04242190557989961,272.5685222072604,0.32467730406322604,"[[3, 0, 5, 28]]","[[8, 0, 17, 23]]"
239,3.021546764138528,0.07829591967379715,349.05204660121126,0.316438266664351,"[[10, 0, 1, 29]]","[[31, 0, 5, 27]]"
240,2.990940649450436,0.11141795221047722,425.21718722381,0.31082517328576487,"[[33, 0, 5, 28]]","[[8, 0, 5, 27]]"
241,2.9597269367385275,0.14978954644164214,500.9925553814858,0.3059330007469333,"[[10, 0, 1, 29]]","[[3, 0, 5, 27]]"
242,2.9296746176596544,0.17827521557904302,576.2423804576721,0.30162933443726114,"[[33, 0, 2, 29]]","[[31, 0, 5, 29]]"
243,2.8992793643368704,0.20745192683772573,651.121711076388,0.2975952168126013,"[[10, 0, 1, 29]]","[[8, 0, 5, 28]]"
244,2.8628126614648717,0.24318823997489783,725.2938604547917,0.29316553196813283,"[[10, 0, 5, 29]]","[[8, 0, 5, 28]]"
245,2.835669962441532,0.2697803210757205,798.732716975571,0.2898190850906731,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
246,2.807281879746212,0.2977928531381395,871.6762310936685,0.28645768973237373,"[[10, 0, 5, 29]]","[[8, 0, 5, 28]]"
247,2.779325868693545,0.33294678361544644,943.7788982615481,0.283224830387071,"[[33, 0, 5, 29]]","[[3, 0, 5, 28]]"
248,2.7515005903810814,0.3593001927941923,1015.1264457087825,0.2800707064842164,"[[10, 0, 5, 29]]","[[31, 0, 5, 28]]"
249,2.7167401161101723,0.38687717888516926,1085.6587033100893,0.2762752723240354,"[[0, 0, 5, 29]]","[[8, 0, 5, 28]]"
250,2.6905509975013118,0.42169876921880517,1155.1406897073139,0.2733798329288119,"[[33, 0, 5, 29]]","[[3, 0, 5, 28]]"
251,2.663486487358788,0.4477424340107277,1223.725259892749,0.270431197013227,"[[10, 0, 1, 29]]","[[31, 0, 5, 28]]"
252,2.6289370924220403,0.4750774753376834,1291.3352568991074,0.2667626743372192,"[[0, 0, 5, 29]]","[[8, 0, 5, 28]]"
253,2.602960889533561,0.5022415337809204,1357.7805264072856,0.2639758590875516,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
254,2.5756464087713806,0.5293743176147034,1423.3574474457316,0.261074995675343,"[[10, 0, 1, 29]]","[[8, 0, 5, 28]]"
255,2.540985379010807,0.5632372646328414,1487.5751567129194,0.2574574546325953,"[[0, 0, 5, 29]]","[[3, 0, 5, 28]]"
256,2.514995414868699,0.5887697546402814,1550.4284684564566,0.25472237779654167,"[[33, 0, 5, 29]]","[[31, 0, 5, 29]]"
257,2.487678337401574,0.6151988934444871,1612.3093246480726,0.2518670534146552,"[[10, 0, 1, 29]]","[[8, 0, 5, 28]]"
258,2.4529982078739554,0.649018779186782,1672.6685479575772,0.2482872701280082,"[[0, 0, 5, 29]]","[[3, 0, 5, 28]]"
259,2.4269945931941956,0.6743831381790723,1731.50406322385,0.24558545543690977,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
260,2.399705648937736,0.7009818245216098,1789.241999532284,0.24276348339378997,"[[10, 0, 1, 29]]","[[8, 0, 5, 28]]"
261,2.3650224514036897,0.7350138223767871,1845.2971538616682,0.23921036825562275,"[[0, 0, 2, 29]]","[[6, 0, 5, 28]]"
262,2.339021795587913,0.7604427236949991,1899.6777763075138,0.2365328200925664,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
263,2.3117449443428457,0.7871042933137585,1952.8444979986125,0.23373355172114732,"[[10, 0, 1, 29]]","[[8, 0, 5, 28]]"
264,2.2846393534930702,0.8212168413217191,2004.2693100174095,0.23095736601970243,"[[33, 0, 2, 29]]","[[6, 0, 5, 28]]"
265,2.2580744886632726,0.8467424675890236,2054.1441820380846,0.22824036819320465,"[[0, 0, 1, 29]]","[[31, 0, 5, 28]]"
266,2.2247392952963843,0.873418579796273,2102.4393347200353,0.22485098881414853,"[[0, 0, 1, 29]]","[[8, 0, 5, 28]]"
267,2.199403714043664,0.9075628783358249,2148.8429018055094,0.22226612273987134,"[[33, 0, 5, 29]]","[[6, 0, 5, 28]]"
268,2.1734403393087876,0.9330913332048046,2193.6206757748487,0.2196223319780958,"[[0, 0, 1, 29]]","[[31, 0, 5, 28]]"
269,2.139985072328952,0.9598024330761312,2236.711369665579,0.21623293302514884,"[[0, 0, 1, 29]]","[[6, 0, 2, 28]]"
270,2.114620622936392,0.9940049033568794,2277.7904827094944,0.21365620872260577,"[[33, 0, 2, 29]]","[[6, 0, 5, 28]]"
271,2.088326034760746,1.019574370365851,2317.1388632389708,0.2109895061876809,"[[0, 0, 1, 29]]","[[31, 0, 5, 29]]"
272,2.0545412238521803,1.046326811069883,2354.6917849587676,0.20757664114252122,"[[4, 0, 1, 29]]","[[6, 0, 2, 28]]"
273,2.029022331029541,1.0805938499589034,2390.1241639204445,0.20499329975496858,"[[33, 0, 2, 29]]","[[6, 0, 5, 28]]"
274,2.002588061191591,1.1061949807934552,2423.732906905967,0.20232088891011699,"[[4, 0, 1, 29]]","[[31, 0, 5, 29]]"
275,1.9687010433441001,1.1330007849879,2455.4583952959265,0.19890555505060165,"[[4, 0, 1, 29]]","[[6, 0, 2, 28]]"
276,1.9431257138563334,1.1673439685540279,2484.9754870844067,0.19632385429086588,"[[33, 0, 2, 29]]","[[6, 0, 5, 28]]"
277,1.9166427573041354,1.1929934304982759,2512.592750269471,0.1936534603345878,"[[4, 0, 1, 29]]","[[31, 0, 5, 29]]"
278,1.8826958634630064,1.2198656197221398,2538.25555484038,0.19023866739860706,"[[4, 0, 1, 29]]","[[6, 0, 2, 28]]"
279,1.857087651537219,1.254297995514424,2561.6394714731337,0.1876598784709322,"[[33, 0, 2, 29]]","[[6, 0, 5, 28]]"
280,1.830544650828526,1.280013161125935,2583.061386871494,0.1849894036355522,"[[4, 0, 1, 29]]","[[31, 0, 5, 29]]"
281,1.7965177769612104,1.306965722443468,2602.4713409409896,0.18157229048278872,"[[4, 0, 1, 29]]","[[6, 0, 2, 28]]"
282,1.7708687898913837,1.33386834840058,2619.6450359200517,0.17899480620990546,"[[33, 0, 2, 29]]","[[31, 0, 5, 28]]"
283,1.744252725511905,1.3604466705586546,2635.091578132826,0.17632202000923652,"[[0, 0, 1, 29]]","[[6, 0, 5, 28]]"
284,1.7101353716483467,1.3939064931526521,2648.1819544940754,0.17290091224358986,"[[4, 0, 2, 29]]","[[6, 0, 5, 28]]"
285,1.684440357194958,1.4192284144614709,2658.96978693036,0.17032375631804067,"[[33, 0, 2, 29]]","[[31, 0, 5, 29]]"
286,1.6577576356379202,1.4451969091464796,2668.039723911829,0.16764909649143833,"[[0, 0, 1, 29]]","[[6, 0, 1, 28]]"
287,1.6235473251722983,1.4787203264455206,2674.7359137444028,0.16422337731670972,"[[4, 0, 2, 29]]","[[6, 0, 5, 28]]"
288,1.5978053896142412,1.5040385788181205,2679.10997918066,0.16164613404477537,"[[33, 0, 2, 29]]","[[31, 0, 5, 29]]"
289,1.5710524167538187,1.530309361618934,2681.7416824441125,0.15896900665608055,"[[0, 0, 1, 29]]","[[6, 0, 2, 28]]"
290,1.5367483358971044,1.5641613960984302,2681.9803060255076,0.155538432807629,"[[4, 0, 2, 29]]","[[6, 0, 5, 28]]"
291,1.5109585057531634,1.5896590570413525,2679.887440434017,0.1529609046333825,"[[33, 0, 2, 29]]","[[31, 0, 5, 29]]"
292,1.484135235433068,1.616095921174481,2676.0396562430924,0.1502812582958868,"[[0, 0, 1, 29]]","[[6, 0, 2, 28]]"
293,1.4497395220090787,1.6500917482467985,2669.805193991853,0.1468460468079005,"[[4, 0, 2, 29]]","[[6, 0, 5, 28]]"
294,1.423900800546545,1.6756937375174163,2661.251973293494,0.14426818928329166,"[[33, 0, 2, 29]]","[[31, 0, 2, 29]]"
295,1.397008351379186,1.7022141075100081,2650.94733050616,0.1415862421150797,"[[0, 0, 2, 29]]","[[6, 0, 2, 28]]"
296,1.3625214676834054,1.7363113600729494,2638.282601988822,0.13814660096442863,"[[5, 0, 2, 29]]","[[6, 0, 5, 28]]"
297,1.3366299965518968,1.7619936435824446,2623.330181154689,0.13556824772035503,"[[33, 0, 2, 29]]","[[31, 0, 2, 29]]"
298,1.3096651292498633,1.7886015751074626,2606.6428950340032,0.13288395338798917,"[[1, 0, 2, 29]]","[[6, 0, 2, 28]]"
299,1.2750849785476923,1.8228099725478415,2587.6391607097826,0.12944001464393387,"[[5, 0, 2, 29]]","[[6, 0, 5, 28]]"
300,1.249133228518331,1.8485806081354121,2566.3952069205707,0.12686082200837986,"[[29, 0, 2, 29]]","[[31, 0, 2, 29]]"
301,1.222088599742837,1.8752884942632568,2543.4450171316835,0.12417392503418287,"[[1, 0, 2, 29]]","[[6, 0, 2, 28]]"
302,1.1874073023639171,1.9096209133556732,2518.238394289846,0.12072545705356515,"[[2, 0, 2, 29]]","[[6, 0, 5, 28]]"
303,1.1613810877999624,1.93549206601332,2490.8548355979374,0.11814464621089768,"[[29, 0, 2, 29]]","[[31, 0, 2, 29]]"
304,1.1342449274069106,1.9623120749891625,2461.8053957198304,0.11545469781036065,"[[1, 0, 2, 29]]","[[6, 0, 2, 28]]"
305,1.0994491350687499,1.9967813763228437,2430.575500666293,0.11200119347787729,"[[2, 0, 2, 29]]","[[6, 0, 5, 28]]"
306,1.0733275640678506,2.0227678519230863,2397.247297853795,0.10941761229486405,"[[29, 0, 2, 29]]","[[31, 0, 2, 29]]"
307,1.0460813926719748,2.049714799254541,2362.3049506374305,0.10672382052900475,"[[11, 0, 2, 29]]","[[6, 0, 2, 28]]"
308,1.0111507470262324,2.084361481683771,2325.2716639435007,0.10326443673866507,"[[2, 0, 2, 29]]","[[6, 0, 5, 29]]"
309,0.9849066449197313,2.1104776383407,2286.231350047928,0.10067671357699255,"[[29, 0, 2, 29]]","[[31, 0, 9, 29]]"
310,0.9575255692502616,2.1375712623751335,2245.6396608269692,0.09797810296482122,"[[6, 0, 2, 29]]","[[6, 0, 2, 28]]"
311,0.9301155558984912,2.1723631745684573,2203.1267210036954,0.09528002770279695,"[[29, 0, 2, 29]]","[[6, 0, 2, 29]]"
312,0.9030314600082244,2.198483178851162,2158.899506378867,0.09261806851700129,"[[6, 0, 2, 29]]","[[28, 0, 9, 28]]"
313,0.8690403307564939,2.2257446299630486,2113.0152637385263,0.08926920048279373,"[[6, 0, 2, 29]]","[[6, 0, 2, 28]]"
314,0.8431605359267679,2.253022065342016,2065.375089875802,0.08673574981554431,"[[33, 0, 2, 29]]","[[31, 0, 2, 29]]"
315,0.8167115024210105,2.2796179392301346,2016.3335412213232,0.08414966948437416,"[[6, 0, 1, 29]]","[[6, 0, 17, 28]]"
316,0.7825645993469637,2.3132610954082535,1965.5875552765094,0.08079893508998992,"[[6, 0, 2, 29]]","[[6, 0, 17, 29]]"
317,0.7565784999123959,2.339041305407366,1913.2070049271308,0.07826989768886586,"[[33, 0, 2, 29]]","[[31, 0, 2, 29]]"
318,0.7297279495032292,2.365256250699743,1859.5465701147232,0.0756601772928631,"[[6, 0, 1, 29]]","[[6, 0, 17, 28]]"
319,0.6951314646671157,2.3993213911321174,1804.322852966509,0.07228273418437879,"[[6, 0, 2, 29]]","[[6, 0, 5, 29]]"
320,0.6688242509314329,2.4253671719880416,1747.6011770428927,0.06974185356982751,"[[33, 0, 2, 29]]","[[31, 0, 2, 29]]"
321,0.6416492066555973,2.4522137566990603,1689.6946005960176,0.06712228505191156,"[[6, 0, 1, 29]]","[[6, 0, 17, 28]]"
322,0.6067093216468338,2.4869563523490132,1630.3695088544387,0.06373584172248861,"[[6, 0, 2, 29]]","[[6, 0, 17, 29]]"
323,0.5800612616081341,2.513496665915335,1569.696944055239,0.06118942642693028,"[[33, 0, 2, 29]]","[[36, 0, 9, 28]]"
324,0.552540277513874,2.5408927049890586,1507.948464574347,0.05856759353404018,"[[6, 0, 1, 29]]","[[6, 0, 17, 28]]"
325,0.5171788976812033,2.5762032405990345,1444.9470626253246,0.05517583102284496,"[[6, 0, 2, 29]]","[[6, 0, 17, 28]]"
326,0.49006540593632986,2.6033010233762317,1380.7636727905208,0.05262510438891813,"[[29, 0, 2, 29]]","[[36, 0, 9, 28]]"
327,0.4620282920109936,2.631327077489967,1315.6195601809804,0.05000043342271119,"[[6, 0, 1, 29]]","[[6, 0, 17, 28]]"
328,0.426026755069539,2.667395298537983,1249.3956053161721,0.046601409970464525,"[[2, 0, 2, 29]]","[[6, 0, 17, 28]]"
329,0.3981843690811058,2.6952677132794984,1182.161464211094,0.04404440280646233,"[[29, 0, 2, 29]]","[[28, 0, 9, 28]]"
330,0.36931818459163845,2.724213593070371,1114.0886873497614,0.04141576673764879,"[[6, 0, 1, 29]]","[[6, 0, 17, 28]]"
331,0.33227906918676964,2.7614147035361336,1045.1186943332593,0.03800747928181759,"[[1, 0, 2, 29]]","[[6, 0, 17, 28]]"
332,0.3031959611744726,2.7905533574992885,975.320428289412,0.03544086558505472,"[[29, 0, 2, 29]]","[[28, 0, 9, 28]]"
333,0.27287099523832675,2.82102902408664,904.8136382829836,0.03280699874888493,"[[1, 0, 1, 29]]","[[6, 0, 17, 28]]"
334,0.24186922876107617,2.8522545891083135,833.6144316427028,0.030177713126593595,"[[29, 0, 2, 29]]","[[36, 0, 9, 28]]"
335,0.21108310977189176,2.8836185325065693,761.8178383134949,0.027662955807014396,"[[1, 0, 24, 28]]","[[6, 0, 9, 28]]"
336,0.17196337891474056,2.923401499314581,689.4989728667575,0.024437478279042493,"[[1, 0, 24, 29]]","[[1, 0, 9, 28]]"
337,0.13944900936615856,2.9562580374586864,616.7585191225123,0.02203867843255746,"[[33, 1, 2, 21]]","[[28, 1, 9, 24]]"
338,0.10491864507868313,2.9905729677594413,543.6744691815798,0.019671659565112194,"[[1, 0, 2, 28]]","[[1, 1, 9, 16]]"
339,0.059725837088955326,3.035261451449352,470.43714433901187,0.01657845144765921,"[[1, 1, 24, 24]]","[[1, 1, 21, 5]]"
340,0.018035197487316634,3.0764843367259957,397.18788727420565,0.014360405982081175,"[[35, 1, 2, 21]]","[[28, 1, 32, 7]]"
341,0.031105209870399612,3.125088410718081,323.918301002725,0.01849900475224981,"[[1, 1, 2, 28]]","[[1, 1, 21, 5]]"
342,0.09422195095549596,3.0875179446795604,250.9426471095454,0.02926798165595668,"[[29, 1, 2, 19]]","[[1, 1, 21, 5]]"
343,0.18698527877141782,2.9954186835453998,178.63499877512024,0.046532747456252604,"[[1, 1, 2, 19]]","[[38, 1, 13, 5]]"
344,0.3747489449551232,2.8294226704201373,108.13710584641838,0.08328882699099353,"[[1, 0, 24, 28]]","[[28, 1, 14, 28]]"
345,1.0104860259974664,2.2132948977519304,47.98568205560194,0.20311924426856476,"[[6, 1, 24, 27]]","[[6, 1, 21, 28]]"
346,2.5013452135163363,0.726188985964241,61.6979252837784,0.3298819767477954,"[[1, 1, 24, 28]]","[[6, 1, 17, 28]]"
347,2.9063119226439493,0.3097076929904547,127.28245046713711,0.3296076850098378,"[[29, 0, 7, 28]]","[[8, 0, 17, 23]]"
348,3.034235238577715,0.16711385036773715,198.52966023308537,0.32848245491673855,"[[33, 0, 5, 28]]","[[28, 0, 17, 7]]"
349,3.1071714498108016,0.08253274057589305,270.9715635659019,0.329101419919399,"[[6, 0, 18, 28]]","[[8, 0, 17, 23]]"
350,3.1115819206159507,0.014788886517947623,343.7043450791972,0.3256633762038235,"[[8, 0, 18, 28]]","[[8, 0, 17, 23]]"
351,3.0540044911278024,0.03140992539795602,416.28226327689504,0.3173827460854224,"[[8, 0, 5, 28]]","[[28, 0, 17, 23]]"
352,3.012732274616935,0.0725891333839863,488.6232510484672,0.31148516079879124,"[[33, 0, 5, 28]]","[[8, 0, 5, 21]]"
353,2.9744611491685364,0.11776203387087296,560.6520751787107,0.30634842334046103,"[[10, 0, 5, 28]]","[[3, 0, 5, 27]]"
354,2.9390611716467205,0.1512461968059186,632.2388670233161,0.30180203174032605,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
355,2.904641205742297,0.18461636288838468,703.504984466163,0.29756130243986084,"[[10, 0, 5, 29]]","[[8, 0, 5, 27]]"
356,2.8648072752502394,0.22398894428254773,774.1200246876074,0.2929313414180338,"[[10, 0, 5, 29]]","[[3, 0, 5, 27]]"
357,2.8348865427934884,0.25335997387227005,844.0535452400487,0.2894054391128823,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
358,2.804387035607559,0.28364465614456086,913.533854843425,0.2859059697242989,"[[10, 0, 1, 29]]","[[8, 0, 5, 28]]"
359,2.7670969491872914,0.32080160994266826,982.1788348581156,0.2817952397074568,"[[10, 0, 5, 29]]","[[3, 0, 5, 28]]"
360,2.739117989907813,0.34848571808958095,1049.964105330628,0.27866933540390837,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
361,2.70996899195417,0.37737765394774003,1117.1629327075452,0.27546851943406403,"[[10, 0, 1, 29]]","[[8, 0, 5, 28]]"
362,2.673582516196645,0.4058462491175276,1183.3956017078144,0.2715798140712562,"[[10, 0, 5, 29]]","[[31, 0, 5, 28]]"
363,2.64620065032244,0.4339678533614732,1248.7538774575867,0.2686208527794856,"[[33, 0, 5, 29]]","[[3, 0, 5, 28]]"
364,2.6177218053914877,0.4689495502480495,1313.2061045295297,0.26557675881858844,"[[10, 0, 1, 29]]","[[3, 0, 5, 28]]"
365,2.58189007182452,0.4952504781772459,1376.496633357746,0.2618187801190378,"[[3, 0, 5, 29]]","[[31, 0, 5, 29]]"
366,2.554989116410597,0.5221384796370829,1438.787990866213,0.25897164514885335,"[[33, 0, 5, 29]]","[[3, 0, 5, 28]]"
367,2.5269166318702667,0.5565908720075003,1500.029552172497,0.25602271019590356,"[[10, 0, 1, 29]]","[[3, 0, 5, 28]]"
368,2.4990476917761866,0.5824606222459591,1560.0152806419167,0.25310781277495226,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
369,2.471351175888297,0.6093926093400279,1619.0686889810377,0.2502214064813981,"[[10, 0, 1, 29]]","[[3, 0, 5, 28]]"
370,2.4368712064065923,0.6438243286826667,1676.6826037172827,0.24666742215235243,"[[7, 0, 1, 29]]","[[3, 0, 5, 28]]"
371,2.410852705652943,0.6695769866619646,1732.8538387159194,0.24396901998427817,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
372,2.384049254165438,0.6964088530196533,1788.0012634125176,0.24119978090505392,"[[10, 0, 1, 29]]","[[3, 0, 5, 28]]"
373,2.3497649528986826,0.7307551212322457,1841.56194574481,0.23769010826312376,"[[0, 0, 1, 29]]","[[3, 0, 5, 28]]"
374,2.323952627711669,0.7564159272532623,1893.5353467218074,0.23503443232197616,"[[33, 0, 5, 29]]","[[31, 0, 5, 28]]"
375,2.297057662853938,0.7831323740367949,1944.3711082594511,0.23227596997494773,"[[10, 0, 1, 29]]","[[3, 0, 5, 28]]"
376,2.2626341263485372,0.817392432248992,1993.4717307494993,0.22877034212546177,"[[0, 0, 1, 29]]","[[6, 0, 5, 28]]"
377,2.2368021390247654,0.8429730371123569,2040.8470282224537,0.22612897716969976,"[[33, 0, 1, 29]]","[[31, 0, 5, 28]]"
378,2.2099011309415117,0.8696110815738964,2086.9780488364618,0.22338477428457235,"[[10, 0, 1, 29]]","[[3, 0, 5, 28]]"
379,2.1754801345082946,0.9038281129288013,2131.2432578369403,0.21989296165578817,"[[4, 0, 1, 29]]","[[6, 0, 5, 28]]"
380,2.149679930503744,0.9293859321926348,2173.6624968144883,0.21726720040200906,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
381,2.1228400532450307,0.9559811177354751,2214.7439166521212,0.21454058378667246,"[[10, 0, 1, 29]]","[[11, 0, 5, 28]]"
382,2.088462817485016,0.9901867081930218,2253.8447427734563,0.21106372932045728,"[[4, 0, 1, 29]]","[[6, 0, 5, 28]]"
383,2.062708726372977,1.0157248809390285,2290.9918324586156,0.20845238128370353,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
384,2.035915106218228,1.0423116302935902,2326.7154084277513,0.2057395395354507,"[[10, 0, 1, 29]]","[[6, 0, 2, 28]]"
385,2.001557343732601,1.0765292252783745,2360.3576820977028,0.2022731603091557,"[[4, 0, 1, 29]]","[[6, 0, 5, 28]]"
386,1.9758319888814486,1.1020668923795782,2391.952370130796,0.1996726679734517,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
387,1.9490601900931916,1.1286596682262497,2422.047784682435,0.19696953588736343,"[[10, 0, 1, 29]]","[[6, 0, 2, 28]]"
388,1.9147009999805424,1.162903780900493,2449.975900062721,0.1935101037369209,"[[4, 0, 1, 29]]","[[6, 0, 5, 28]]"
389,1.8889889336714125,1.1884547758801678,2475.7770748557937,0.1909176459027489,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
390,1.862224257552376,1.2150629567032016,2500.0137177409633,0.18822161510975113,"[[4, 0, 1, 29]]","[[6, 0, 2, 28]]"
391,1.8278519003010403,1.2493423841564084,2522.012618001687,0.1847669478557784,"[[4, 0, 1, 29]]","[[6, 0, 5, 28]]"
392,1.8021429142468055,1.2749164445865566,2541.820431595168,0.18218061194730725,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
393,1.7753755215126383,1.3015511307254197,2560.009425598503,0.17948990732419787,"[[0, 0, 1, 29]]","[[6, 0, 2, 28]]"
394,1.7409815348402247,1.3358768989143632,2575.9061276075963,0.1760384647535843,"[[4, 0, 1, 29]]","[[6, 0, 5, 28]]"
395,1.7152674477092997,1.3614845111335947,2589.5631449188663,0.17345682704273527,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
396,1.6884891026945708,1.3881567062828926,2601.5583176609775,0.170770096805824,"[[5, 0, 1, 29]]","[[6, 0, 2, 28]]"
397,1.654066047695684,1.4225392643581118,2611.222851282286,0.1673206834239013,"[[4, 0, 1, 29]]","[[6, 0, 5, 28]]"
398,1.6283391180161324,1.4481906446544095,2618.614945763537,0.1647425892612857,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
399,1.6015422591441308,1.4749102934799256,2624.3137011361646,0.16205876021743224,"[[5, 0, 1, 29]]","[[6, 0, 2, 28]]"
400,1.5670836722625827,1.5093592551249981,2627.6599546668795,0.15861047707927411,"[[4, 0, 2, 29]]","[[6, 0, 5, 28]]"
401,1.5413346225438798,1.5350643629317378,2628.7170712004063,0.15603480748074636,"[[33, 0, 2, 29]]","[[31, 0, 5, 29]]"
402,1.5145112747152014,1.561840940008278,2628.0610603934433,0.15335294712695705,"[[5, 0, 1, 29]]","[[6, 0, 2, 28]]"
