步数,AO(角度偏差),TA(目标角度),距离(m),奖励,动作_ego,动作_enm
240,0.012850706,2.190677369,1430.714913,0.004777386,"[[6, 1, 15, 6]]","[[1, 0, 17, 29]]"
241,0.040918471,2.228571244,1368.929461,0.00774167,"[[23, 15, 15, 13]]","[[1, 0, 17, 21]]"
242,0.047497473,2.259626571,1306.03467,0.008575201,"[[23, 20, 22, 11]]","[[29, 0, 17, 29]]"
243,0.043823304,2.290676196,1242.082064,0.008404591,"[[23, 20, 33, 11]]","[[1, 0, 17, 29]]"
244,0.033665935,2.328113296,1176.864129,0.007611565,"[[23, 20, 33, 11]]","[[1, 0, 17, 29]]"
245,0.018434076,2.357213026,1110.433809,0.006342101,"[[23, 20, 33, 11]]","[[29, 0, 17, 29]]"
246,0.003640755,2.385509633,1043.031119,0.005153205,"[[18, 26, 22, 11]]","[[1, 0, 17, 29]]"
247,0.009609824,2.412119834,974.6806153,0.00608561,"[[6, 26, 22, 11]]","[[29, 0, 17, 29]]"
248,0.029228637,2.435291579,905.7120042,0.008437294,"[[12, 0, 37, 3]]","[[1, 0, 17, 29]]"
249,0.055777806,2.462200739,836.1772573,0.011550231,"[[38, 1, 7, 0]]","[[1, 0, 17, 29]]"
250,0.070026217,2.479676003,766.065091,0.013520973,"[[6, 1, 1, 16]]","[[29, 0, 17, 29]]"
251,0.07500369,2.494365366,695.5689662,0.014678409,"[[27, 1, 2, 6]]","[[8, 0, 17, 28]]"
252,0.075244527,2.512868111,624.6423461,0.015516239,"[[6, 1, 1, 16]]","[[1, 0, 17, 28]]"
253,0.076215691,2.520615613,553.4279676,0.016639873,"[[40, 1, 24, 6]]","[[31, 0, 17, 29]]"
254,0.081198261,2.522611658,482.155291,0.018468466,"[[6, 1, 1, 16]]","[[1, 0, 17, 28]]"
255,0.080175751,2.516360164,410.9703866,0.02015437,"[[6, 1, 24, 9]]","[[29, 0, 17, 28]]"
256,0.098089234,2.495480342,340.3535402,0.024456494,"[[26, 1, 24, 6]]","[[8, 0, 17, 20]]"
257,0.138715244,2.457767767,270.7083388,0.03227361,"[[6, 1, 24, 16]]","[[8, 0, 17, 20]]"
258,0.216984835,2.36935597,203.0714229,0.046199709,"[[6, 1, 24, 16]]","[[31, 0, 17, 29]]"
259,0.408440028,2.176015148,140.5347434,0.076171018,"[[29, 0, 3, 29]]","[[8, 0, 17, 20]]"
260,0.867469466,1.72094686,93.59385131,0.139604505,"[[6, 1, 1, 29]]","[[1, 0, 17, 20]]"
261,1.646290957,0.939626265,90.68364718,0.219164448,"[[29, 0, 15, 9]]","[[29, 0, 17, 28]]"
262,2.141646614,0.441452235,134.7597923,0.250994417,"[[6, 0, 1, 29]]","[[1, 0, 2, 29]]"
263,2.341088737,0.239423928,195.9045594,0.259501886,"[[2, 0, 2, 29]]","[[1, 0, 15, 29]]"
264,2.435053672,0.150911655,262.2055947,0.262501924,"[[29, 0, 2, 29]]","[[1, 0, 15, 29]]"
265,2.478963738,0.104014818,330.6252139,0.262973635,"[[6, 0, 1, 29]]","[[35, 0, 15, 29]]"
266,2.498205113,0.083829014,399.8877814,0.26229283,"[[29, 0, 2, 29]]","[[1, 0, 15, 29]]"
267,2.504652248,0.084794015,469.517061,0.261091832,"[[4, 0, 2, 29]]","[[6, 0, 15, 29]]"
268,2.496615177,0.085416382,539.0669398,0.258919629,"[[4, 0, 2, 29]]","[[33, 0, 15, 29]]"
269,2.490349641,0.093057372,608.4525835,0.257239048,"[[34, 0, 2, 29]]","[[6, 0, 15, 29]]"
270,2.479845954,0.111741873,677.638727,0.255352286,"[[4, 0, 5, 29]]","[[6, 0, 15, 29]]"
271,2.459683404,0.124453433,746.3168447,0.252658943,"[[1, 0, 2, 29]]","[[33, 0, 15, 29]]"
272,2.444913431,0.140530573,814.5057862,0.250622507,"[[33, 0, 18, 29]]","[[6, 0, 15, 29]]"
273,2.427858157,0.16540841,882.2274407,0.248446872,"[[4, 0, 1, 29]]","[[6, 0, 15, 29]]"
274,2.4026726,0.182763422,949.1907159,0.245529362,"[[1, 0, 18, 29]]","[[33, 0, 15, 29]]"
275,2.384054082,0.202483387,1015.456987,0.243324456,"[[33, 0, 18, 29]]","[[6, 0, 15, 29]]"
276,2.363963416,0.230236321,1081.061815,0.24101715,"[[4, 0, 1, 29]]","[[6, 0, 15, 29]]"
277,2.336274624,0.249830745,1145.71042,0.237987761,"[[1, 0, 18, 29]]","[[33, 0, 6, 29]]"
278,2.31564294,0.271443402,1209.491703,0.235694847,"[[33, 0, 18, 29]]","[[6, 0, 15, 29]]"
279,2.293835915,0.300757335,1272.441347,0.23330996,"[[4, 0, 1, 29]]","[[6, 0, 13, 29]]"
280,2.264623209,0.321613105,1334.253848,0.230206927,"[[1, 0, 18, 29]]","[[33, 0, 6, 29]]"
281,2.242751577,0.34434801,1395.04342,0.227856708,"[[33, 0, 18, 29]]","[[6, 0, 13, 29]]"
282,2.219814601,0.374625963,1454.842289,0.225415898,"[[4, 0, 1, 29]]","[[6, 0, 13, 29]]"
283,2.189550139,0.396297885,1513.333952,0.222256796,"[[1, 0, 18, 29]]","[[33, 0, 6, 29]]"
284,2.166835424,0.419794371,1570.657828,0.219864896,"[[29, 0, 18, 29]]","[[6, 0, 13, 29]]"
285,2.143047984,0.443605425,1626.899077,0.217376242,"[[4, 0, 1, 29]]","[[33, 0, 13, 29]]"
286,2.111851811,0.468021466,1681.837187,0.214156354,"[[1, 0, 18, 29]]","[[6, 0, 13, 29]]"
287,2.088539191,0.499369244,1735.262211,0.211733668,"[[29, 0, 18, 29]]","[[6, 0, 13, 29]]"
288,2.064187813,0.522434643,1787.436687,0.209214519,"[[5, 0, 1, 29]]","[[33, 0, 13, 29]]"
289,2.032420863,0.546649553,1838.203184,0.205960655,"[[1, 0, 2, 29]]","[[6, 0, 15, 29]]"
290,2.008691403,0.578223117,1887.32566,0.203516989,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
291,1.983897314,0.601384522,1935.076457,0.200972274,"[[5, 0, 1, 29]]","[[33, 0, 6, 29]]"
292,1.951707584,0.626036238,1981.305789,0.197693074,"[[1, 0, 2, 29]]","[[6, 0, 15, 29]]"
293,1.927661596,0.658106499,2025.760831,0.19523315,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
294,1.902581328,0.681655074,2068.726271,0.192673911,"[[5, 0, 1, 29]]","[[33, 0, 6, 29]]"
295,1.870140486,0.706729944,2110.067651,0.189382518,"[[4, 0, 2, 29]]","[[6, 0, 15, 29]]"
296,1.845892142,0.739221318,2149.52114,0.186914232,"[[29, 0, 2, 29]]","[[1, 0, 13, 29]]"
297,1.820630273,0.763134559,2187.380115,0.184347822,"[[5, 0, 1, 29]]","[[29, 0, 6, 29]]"
298,1.78801812,0.788550837,2223.52646,0.181049481,"[[4, 0, 2, 29]]","[[6, 0, 15, 29]]"
299,1.763632725,0.821401953,2257.68613,0.178576949,"[[29, 0, 2, 29]]","[[1, 0, 15, 29]]"
300,1.738237204,0.845638957,2290.15806,0.176006023,"[[1, 0, 1, 29]]","[[29, 0, 6, 29]]"
301,1.705493799,0.871377865,2320.840723,0.172702844,"[[4, 0, 2, 29]]","[[1, 0, 15, 29]]"
302,1.681007415,0.904584402,2349.450336,0.170227993,"[[29, 0, 2, 29]]","[[1, 0, 15, 29]]"
303,1.655505769,0.929140901,2376.289354,0.167653813,"[[1, 0, 1, 29]]","[[29, 0, 6, 29]]"
304,1.622653479,0.955206582,2401.273651,0.164346709,"[[6, 0, 2, 29]]","[[1, 0, 15, 29]]"
305,1.598090366,0.988775644,2424.110946,0.161870798,"[[29, 0, 2, 29]]","[[1, 0, 15, 29]]"
306,1.572503467,1.013660683,2445.105448,0.159294412,"[[1, 0, 1, 29]]","[[29, 0, 6, 29]]"
307,1.539562344,1.040054375,2464.191396,0.155984474,"[[6, 0, 2, 29]]","[[1, 0, 15, 29]]"
308,1.514932715,1.066519834,2481.162278,0.153507644,"[[29, 0, 2, 29]]","[[29, 0, 6, 29]]"
309,1.489250839,1.092882129,2496.508236,0.150927079,"[[1, 0, 2, 29]]","[[1, 0, 15, 29]]"
310,1.456259015,1.126069334,2509.626597,0.147617436,"[[6, 0, 2, 29]]","[[1, 0, 15, 29]]"
311,1.43162417,1.151076179,2520.566295,0.145145312,"[[29, 0, 2, 29]]","[[29, 0, 6, 29]]"
312,1.405930141,1.17681222,2529.886108,0.142568607,"[[1, 0, 2, 29]]","[[1, 0, 15, 29]]"
313,1.372903828,1.209983664,2536.95321,0.139260474,"[[6, 0, 2, 29]]","[[1, 0, 15, 29]]"
314,1.348260381,1.234928376,2541.815029,0.136792363,"[[29, 0, 2, 29]]","[[29, 0, 6, 29]]"
315,1.322551308,1.260913795,2545.027718,0.134218974,"[[1, 0, 2, 29]]","[[1, 0, 15, 29]]"
316,1.289491223,1.294363193,2545.960279,0.130912247,"[[6, 0, 2, 29]]","[[1, 0, 15, 29]]"
317,1.264841659,1.319478714,2544.670555,0.128448285,"[[29, 0, 2, 29]]","[[29, 0, 6, 29]]"
318,1.239124041,1.345604517,2541.713888,0.125878807,"[[1, 0, 2, 29]]","[[1, 0, 15, 29]]"
319,1.206038628,1.379162913,2536.474364,0.122574326,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
320,1.181389647,1.40437404,2529.01647,0.120115236,"[[29, 0, 2, 29]]","[[29, 0, 6, 29]]"
321,1.15567221,1.430546904,2519.889044,0.117550648,"[[1, 0, 2, 29]]","[[1, 0, 15, 29]]"
322,1.122570165,1.464160781,2508.494836,0.114249449,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
323,1.097927285,1.489424148,2494.903435,0.111796011,"[[29, 0, 2, 29]]","[[29, 0, 6, 29]]"
324,1.072217417,1.515640233,2479.65247,0.10923734,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
325,1.039105851,1.549321931,2462.166424,0.105940493,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
326,1.014473065,1.574636952,2442.519762,0.103493535,"[[29, 0, 2, 29]]","[[29, 0, 6, 29]]"
327,0.988777297,1.6009058,2421.235157,0.100941939,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
328,0.955662627,1.634661873,2397.762923,0.09765067,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
329,0.931043441,1.660026896,2372.182191,0.09521122,"[[29, 0, 2, 29]]","[[29, 0, 6, 29]]"
330,0.905368545,1.68635009,2344.997005,0.092668145,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
331,0.872271954,1.712537459,2315.780953,0.089385362,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
332,0.847740473,1.73787439,2284.806789,0.086961459,"[[29, 0, 2, 29]]","[[1, 0, 17, 29]]"
333,0.822132977,1.769786935,2252.016913,0.084432544,"[[6, 0, 2, 29]]","[[1, 0, 14, 29]]"
334,0.789091265,1.794070093,2217.264995,0.08116314,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
335,0.764644096,1.818850038,2180.87433,0.078756017,"[[29, 0, 2, 29]]","[[1, 0, 14, 29]]"
336,0.739117605,1.850970351,2142.738633,0.076244134,"[[6, 0, 2, 29]]","[[5, 0, 17, 29]]"
337,0.706137256,1.875250767,2102.733179,0.072990453,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
338,0.681772557,1.900357243,2061.171689,0.070601884,"[[29, 0, 2, 29]]","[[1, 0, 17, 29]]"
339,0.656329685,1.932790707,2017.934878,0.068109522,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
340,0.623417233,1.957165503,1972.931467,0.064874739,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
341,0.59914526,1.982386757,1926.467631,0.062508603,"[[29, 0, 2, 29]]","[[1, 0, 17, 29]]"
342,0.573837348,2.007259771,1878.499089,0.060044018,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
343,0.54115693,2.03102102,1829.134558,0.056847733,"[[6, 0, 2, 29]]","[[8, 0, 17, 29]]"
344,0.517058943,2.061447784,1778.226049,0.054516105,"[[29, 0, 2, 29]]","[[1, 0, 17, 29]]"
345,0.491944148,2.084385946,1725.919636,0.052089744,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
346,0.459484597,2.107749271,1672.375714,0.048936432,"[[1, 0, 2, 29]]","[[8, 0, 17, 29]]"
347,0.435618706,2.138616932,1617.42229,0.046651299,"[[29, 0, 2, 29]]","[[8, 0, 17, 29]]"
348,0.410768357,2.161609307,1561.178733,0.044277494,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
349,0.378601873,2.185336333,1503.818772,0.041182847,"[[1, 0, 2, 29]]","[[8, 0, 17, 29]]"
350,0.355047331,2.21652341,1445.184551,0.038962106,"[[29, 0, 2, 29]]","[[8, 0, 17, 28]]"
351,0.330562607,2.23944695,1385.380859,0.036662773,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
352,0.306489227,2.263001682,1324.606272,0.034420782,"[[29, 0, 2, 29]]","[[8, 0, 17, 28]]"
353,0.283330165,2.29374468,1262.730265,0.032289557,"[[1, 0, 2, 29]]","[[8, 0, 17, 28]]"
354,0.253631722,2.316109295,1199.797107,0.029527073,"[[1, 0, 2, 29]]","[[31, 0, 17, 28]]"
355,0.232594954,2.339066389,1136.040104,0.027656878,"[[29, 1, 2, 29]]","[[8, 0, 17, 28]]"
356,0.211679612,2.36901299,1071.341903,0.025830653,"[[1, 0, 24, 29]]","[[8, 0, 17, 28]]"
357,0.183441326,2.39020633,1005.772964,0.023310496,"[[1, 0, 24, 29]]","[[31, 0, 17, 28]]"
358,0.163996871,2.411794275,939.5453321,0.021715752,"[[29, 1, 9, 29]]","[[8, 0, 17, 28]]"
359,0.144727197,2.43230714,872.588165,0.02019624,"[[1, 0, 24, 29]]","[[31, 0, 17, 28]]"
360,0.119182355,2.451044597,805.1343086,0.018120676,"[[1, 1, 24, 25]]","[[8, 0, 17, 20]]"
361,0.103216076,2.475700946,737.1828519,0.017094997,"[[29, 1, 9, 21]]","[[8, 0, 17, 20]]"
362,0.088156694,2.490802768,668.7426996,0.016281223,"[[1, 1, 24, 29]]","[[31, 0, 17, 28]]"
363,0.075966121,2.503828811,600.0209953,0.015915789,"[[29, 1, 24, 24]]","[[8, 0, 17, 20]]"
364,0.068062771,2.513342101,531.0148678,0.016204511,"[[1, 1, 24, 24]]","[[31, 0, 17, 28]]"
365,0.058361905,2.516846898,461.9862414,0.016635647,"[[1, 1, 24, 24]]","[[8, 0, 17, 20]]"
366,0.063539383,2.520173083,393.023313,0.019043543,"[[29, 1, 24, 24]]","[[8, 0, 17, 20]]"
367,0.080693411,2.503398131,324.2910829,0.02344019,"[[1, 1, 24, 24]]","[[31, 0, 17, 28]]"
368,0.112712634,2.46456329,256.3939015,0.030696743,"[[1, 1, 24, 24]]","[[8, 0, 17, 20]]"
369,0.197440367,2.381044549,190.227689,0.045890878,"[[29, 1, 2, 29]]","[[31, 0, 20, 20]]"
370,0.392517385,2.184947127,128.7723715,0.077780741,"[[1, 0, 24, 29]]","[[8, 0, 20, 20]]"
371,0.880538736,1.694782671,82.91969178,0.147634645,"[[1, 0, 2, 29]]","[[6, 0, 2, 20]]"
372,1.723904134,0.850169263,83.71393355,0.231412581,"[[29, 0, 2, 29]]","[[31, 0, 17, 20]]"
373,2.202184908,0.370021767,130.4227095,0.258263666,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
374,2.381236635,0.189046844,191.5435963,0.264091808,"[[1, 0, 2, 29]]","[[1, 0, 15, 29]]"
375,2.464113277,0.112649313,256.7364023,0.265810993,"[[31, 0, 2, 29]]","[[1, 0, 15, 29]]"
376,2.500986506,0.072681458,323.5998054,0.265502233,"[[6, 0, 2, 29]]","[[35, 0, 6, 29]]"
377,2.51546559,0.057135248,391.0601467,0.264299704,"[[31, 0, 2, 29]]","[[1, 0, 15, 29]]"
378,2.518040455,0.061723817,458.7391383,0.262679778,"[[1, 0, 2, 29]]","[[1, 0, 15, 29]]"
379,2.506551253,0.064638902,526.2030962,0.260139136,"[[1, 0, 2, 29]]","[[33, 0, 6, 29]]"
380,2.498019846,0.074250367,593.4065272,0.258213736,"[[29, 0, 2, 29]]","[[6, 0, 15, 29]]"
381,2.485320745,0.094836075,660.3568942,0.256092289,"[[1, 0, 2, 29]]","[[6, 0, 15, 29]]"
382,2.462847398,0.108654248,726.7332033,0.25315539,"[[1, 0, 2, 29]]","[[33, 0, 13, 29]]"
383,2.44664351,0.1258025,792.5770423,0.250964936,"[[29, 0, 2, 29]]","[[6, 0, 6, 29]]"
384,2.427964101,0.151852447,857.9377208,0.248617554,"[[1, 0, 2, 29]]","[[6, 0, 13, 29]]"
385,2.400812514,0.169777754,922.502917,0.245495419,"[[1, 0, 2, 29]]","[[33, 0, 13, 29]]"
386,2.38111123,0.190127179,986.3518412,0.243175174,"[[29, 0, 2, 29]]","[[6, 0, 6, 29]]"
387,2.359626056,0.218688046,1049.541434,0.240722056,"[[6, 0, 2, 29]]","[[6, 0, 13, 29]]"
388,2.330175247,0.23860554,1111.754746,0.237510878,"[[1, 0, 2, 29]]","[[33, 0, 6, 29]]"
389,2.308657269,0.260639429,1173.097251,0.235124318,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
390,2.285595826,0.28321336,1233.668457,0.232609253,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
391,2.254608968,0.3066407,1293.218173,0.229324233,"[[1, 0, 2, 29]]","[[6, 0, 6, 29]]"
392,2.232043283,0.337332387,1351.573578,0.226900985,"[[29, 0, 2, 29]]","[[6, 0, 15, 29]]"
393,2.208107623,0.359531568,1408.981558,0.224356908,"[[6, 0, 2, 29]]","[[33, 0, 13, 29]]"
394,2.176337162,0.383036703,1465.251144,0.221043773,"[[6, 0, 2, 29]]","[[6, 0, 6, 29]]"
395,2.153101803,0.414172284,1520.18663,0.218597088,"[[29, 0, 2, 29]]","[[6, 0, 15, 29]]"
396,2.128551454,0.43666492,1574.046221,0.216029655,"[[6, 0, 2, 29]]","[[33, 0, 6, 29]]"
397,2.096231038,0.460754348,1626.646409,0.212695024,"[[6, 0, 2, 29]]","[[6, 0, 6, 29]]"
398,2.072534629,0.492503646,1677.771355,0.210231832,"[[29, 0, 2, 29]]","[[6, 0, 13, 29]]"
399,2.047553944,0.515473621,1727.691409,0.207647756,"[[6, 0, 2, 29]]","[[33, 0, 6, 29]]"
400,2.014844396,0.540069015,1776.234973,0.204297799,"[[6, 0, 2, 29]]","[[6, 0, 6, 29]]"
401,1.990786652,0.564796761,1823.23804,0.201819536,"[[29, 0, 2, 29]]","[[33, 0, 13, 29]]"
402,1.965363486,0.58981786,1869.108513,0.19920999,"[[6, 0, 2, 29]]","[[1, 0, 13, 29]]"
403,1.932360307,0.621868813,1913.266848,0.195847997,"[[6, 0, 2, 29]]","[[1, 0, 15, 29]]"
404,1.908078207,0.645464209,1955.737496,0.193363095,"[[29, 0, 2, 29]]","[[33, 0, 13, 29]]"
405,1.882432945,0.670041795,1997.008263,0.190745787,"[[6, 0, 2, 29]]","[[1, 0, 15, 29]]"
406,1.849197916,0.702216188,2036.4609,0.187373826,"[[6, 0, 2, 29]]","[[1, 0, 15, 29]]"
407,1.824720847,0.725875356,2074.120646,0.184881583,"[[29, 0, 2, 29]]","[[33, 0, 6, 29]]"
408,1.798891998,0.750834183,2110.492845,0.182257193,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
409,1.77313788,0.783428929,2145.035898,0.179643665,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
410,1.747770623,0.807354674,2177.973305,0.177071721,"[[6, 0, 2, 29]]","[[33, 0, 6, 29]]"
411,1.715446505,0.832620323,2209.241001,0.173806847,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
412,1.691288438,0.865500429,2238.560668,0.171361425,"[[29, 0, 2, 29]]","[[1, 0, 6, 29]]"
413,1.666446543,0.889658914,2266.232611,0.168849986,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
414,1.633963772,0.915115541,2292.174968,0.16557676,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
415,1.609750116,0.948183485,2316.093523,0.163132887,"[[29, 0, 2, 29]]","[[1, 0, 6, 29]]"
416,1.584537958,0.972510124,2338.287596,0.160591199,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
417,1.551684008,0.99812069,2358.686233,0.157287327,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
418,1.527276448,1.031356811,2376.992908,0.154830258,"[[29, 0, 2, 29]]","[[1, 0, 6, 29]]"
419,1.501871075,1.055834019,2393.509895,0.152275217,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
420,1.468863472,1.08159094,2408.186561,0.148961736,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
421,1.444366664,1.114987795,2420.722405,0.146501313,"[[29, 0, 2, 29]]","[[1, 0, 6, 29]]"
422,1.418877231,1.139607301,2431.418978,0.14394329,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
423,1.385785746,1.165499414,2440.246058,0.140626709,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
424,1.361247656,1.199043884,2446.899726,0.138167333,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
425,1.335692567,1.22379388,2451.677925,0.135607845,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
426,1.302527058,1.24980662,2454.570437,0.132288893,"[[6, 0, 2, 29]]","[[1, 0, 6, 29]]"
427,1.277963002,1.283483301,2455.271918,0.129831905,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
428,1.252353194,1.308349867,2454.07474,0.127271917,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
429,1.219127653,1.334460552,2450.989037,0.123951926,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
430,1.194552284,1.368265049,2445.709788,0.121498789,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
431,1.168904389,1.393239906,2438.521693,0.118940021,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
432,1.135637248,1.419448971,2429.455201,0.115620953,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
433,1.111065744,1.453373619,2418.207628,0.113173367,"[[31, 0, 2, 29]]","[[1, 0, 6, 29]]"
434,1.085396277,1.478444257,2405.054454,0.110617719,"[[6, 0, 2, 29]]","[[29, 0, 6, 29]]"
435,1.052104726,1.504758763,2390.046013,0.107301608,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
436,1.027557011,1.531010904,2372.981085,0.104861868,"[[31, 0, 2, 29]]","[[29, 0, 6, 29]]"
437,1.001917146,1.556604674,2354.317253,0.102314571,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
438,0.968638194,1.589139545,2333.55037,0.099005559,"[[6, 0, 2, 29]]","[[1, 0, 14, 29]]"
439,0.94414337,1.613567111,2310.751868,0.096577199,"[[31, 0, 2, 29]]","[[29, 0, 6, 29]]"
440,0.918547251,1.638501307,2286.427461,0.094040587,"[[6, 0, 2, 29]]","[[1, 0, 14, 29]]"
441,0.885293334,1.671110694,2260.062667,0.090740683,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
442,0.860853094,1.695514676,2231.724657,0.088324726,"[[31, 0, 2, 29]]","[[29, 0, 6, 29]]"
443,0.835301959,1.720740089,2201.895533,0.085799936,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
444,0.802073993,1.753667697,2170.084909,0.082510395,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
445,0.777686875,1.778193023,2136.368574,0.080108013,"[[31, 0, 2, 29]]","[[29, 0, 6, 29]]"
446,0.752186153,1.803546509,2101.207191,0.077597068,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
447,0.719013303,1.828758336,2064.235128,0.074322362,"[[6, 0, 2, 29]]","[[29, 0, 17, 29]]"
448,0.694779435,1.852997761,2025.718686,0.071944985,"[[31, 0, 2, 29]]","[[1, 0, 17, 29]]"
449,0.669372755,1.883975014,1985.586485,0.069454156,"[[6, 0, 2, 29]]","[[1, 0, 2, 29]]"
450,0.644049981,1.907195548,1943.779057,0.066975984,"[[31, 0, 2, 29]]","[[29, 0, 6, 29]]"
451,0.61927371,1.93075755,1900.675431,0.064556631,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
452,0.587543542,1.961998879,1855.929322,0.061446972,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
453,0.564125403,1.985285775,1809.606041,0.059174047,"[[31, 0, 2, 29]]","[[29, 0, 17, 29]]"
454,0.540266691,2.009178464,1762.083194,0.05686261,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
455,0.508774989,2.040745555,1713.034952,0.053794592,"[[6, 0, 2, 29]]","[[1, 0, 17, 29]]"
456,0.485689628,2.064055184,1662.527973,0.051574623,"[[31, 0, 2, 29]]","[[29, 0, 17, 29]]"
457,0.461891293,2.087989091,1610.907311,0.049291045,"[[6, 0, 2, 29]]","[[8, 0, 17, 29]]"
458,0.430456093,2.119592289,1557.888037,0.046253024,"[[6, 0, 2, 29]]","[[8, 0, 17, 29]]"
459,0.407618702,2.142725848,1503.540741,0.044085143,"[[31, 0, 2, 29]]","[[31, 0, 17, 29]]"
460,0.38413807,2.166486516,1448.177062,0.041864041,"[[6, 0, 2, 29]]","[[8, 0, 17, 29]]"
461,0.353085068,2.197885607,1391.559698,0.038899017,"[[6, 0, 2, 29]]","[[8, 0, 17, 28]]"
462,0.330741406,2.220616179,1333.761115,0.036820129,"[[33, 0, 2, 29]]","[[31, 0, 17, 29]]"
463,0.307876455,2.24392215,1275.056674,0.034705967,"[[1, 0, 2, 29]]","[[8, 0, 17, 28]]"
464,0.277571114,2.266963195,1215.316958,0.031867882,"[[1, 0, 2, 29]]","[[31, 0, 17, 28]]"
465,0.256321099,2.28908636,1154.742306,0.029958334,"[[29, 0, 2, 29]]","[[8, 0, 17, 28]]"
466,0.234544881,2.317766536,1093.234933,0.028023891,"[[1, 0, 24, 29]]","[[8, 0, 17, 28]]"
467,0.205407864,2.338071827,1030.853748,0.025386434,"[[1, 0, 24, 29]]","[[31, 0, 17, 29]]"
468,0.185966578,2.358240451,967.8360612,0.02375749,"[[29, 1, 9, 28]]","[[8, 0, 17, 20]]"
469,0.166528401,2.37761952,904.1153653,0.022176998,"[[1, 0, 24, 29]]","[[31, 0, 17, 28]]"
470,0.148101192,2.394999125,839.8818369,0.020756258,"[[29, 0, 24, 29]]","[[8, 0, 17, 20]]"
471,0.131255347,2.418184349,775.087924,0.019568104,"[[1, 0, 24, 29]]","[[8, 0, 17, 20]]"
472,0.108611421,2.432445274,709.8320014,0.017895153,"[[1, 0, 24, 24]]","[[31, 0, 17, 28]]"
473,0.096661248,2.444951368,644.3353418,0.017414035,"[[29, 1, 2, 21]]","[[8, 0, 17, 20]]"
474,0.087045329,2.454454296,578.5433424,0.017332015,"[[1, 0, 24, 28]]","[[31, 0, 17, 28]]"
475,0.074070794,2.458775191,512.7033035,0.017140324,"[[1, 1, 24, 24]]","[[8, 0, 17, 20]]"
476,0.075521039,2.464746486,446.8931161,0.018715482,"[[29, 1, 2, 21]]","[[8, 0, 20, 20]]"
477,0.085031921,2.454253956,381.207583,0.021585088,"[[1, 1, 24, 29]]","[[31, 0, 17, 28]]"
478,0.10972499,2.429253862,316.1007713,0.026740357,"[[29, 1, 2, 21]]","[[6, 0, 20, 20]]"
479,0.160643102,2.37819496,252.0791749,0.035820973,"[[1, 1, 24, 29]]","[[31, 0, 20, 20]]"
