步数,AO(角度偏差),TA(目标角度),距离(m),奖励,动作_ego,动作_enm
401,1.3836890505184665,1.5625807132000609,2653.1973961924537,0.14025271369666437,"[[10, 0, 1, 29]]","[[31, 0, 2, 29]]"
402,1.3487995579255172,1.58927262727604,2645.5697077621235,0.13676919376929403,"[[4, 0, 2, 29]]","[[6, 0, 2, 29]]"
403,1.3226453344385718,1.6228943792900192,2635.6476511944693,0.13416088087493502,"[[29, 0, 1, 29]]","[[6, 0, 2, 29]]"
404,1.2953620771918568,1.6483272613692945,2623.7336819893035,0.1314411628901844,"[[5, 0, 1, 29]]","[[31, 0, 2, 29]]"
405,1.260410806681871,1.6743607937959069,2609.822205477614,0.12795618618150387,"[[4, 0, 2, 29]]","[[6, 0, 2, 29]]"
406,1.2342080777924274,1.7080634208981493,2593.6563578201813,0.12534784524026538,"[[29, 0, 9, 29]]","[[6, 0, 2, 29]]"
407,1.206851520886644,1.7335414577162855,2575.5206586446675,0.12262575364496248,"[[5, 0, 1, 29]]","[[31, 0, 2, 29]]"
408,1.179589764555192,1.759905164494819,2555.4967908750486,0.11991477785446741,"[[33, 0, 2, 29]]","[[6, 0, 2, 29]]"
409,1.1527698237254946,1.7939001498718516,2533.488688123054,0.11724976687280415,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
410,1.1189459721216757,1.8195790929775029,2509.313205642692,0.11388638054372993,"[[0, 0, 1, 29]]","[[31, 0, 2, 29]]"
411,1.0933153406104867,1.8461533159342827,2483.276440956712,0.11134419252271105,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
412,1.0670428208660545,1.8803232584147422,2455.3398672453595,0.10873983102129225,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
413,1.033047261977386,1.9061356087815553,2425.3122207298197,0.10536546675589153,"[[0, 0, 1, 29]]","[[31, 0, 2, 29]]"
414,1.0073284380567489,1.9328464194645747,2393.4831758067485,0.1028209770824165,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
415,0.9806512444843212,1.9671700490891229,2359.8133986770863,0.10018303855498617,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
416,0.9462206945925071,1.9931207858661077,2324.12913616966,0.09677248765418885,"[[0, 0, 1, 29]]","[[31, 0, 2, 29]]"
417,0.9202436055270383,2.0200077950229014,2286.7124935498027,0.09420994987570552,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
418,0.8932926390261281,2.0545368072831343,2247.5280726611086,0.09155294083188617,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
419,0.8585981959837989,2.0806671731553354,2206.427829908051,0.08812489931344732,"[[0, 0, 1, 29]]","[[31, 0, 2, 29]]"
420,0.8324190276023069,2.1077642962552128,2163.6815308151295,0.08555171135277558,"[[33, 0, 1, 29]]","[[6, 0, 17, 29]]"
421,0.8052497130658249,2.142565192464082,2119.255660059259,0.08288317748623739,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
422,0.7703032010895338,2.168930247499746,2073.028312519476,0.07944108758489306,"[[2, 0, 1, 29]]","[[31, 0, 5, 29]]"
423,0.7439076376626937,2.1963193529750598,2025.2531392219155,0.0768583725280848,"[[33, 0, 1, 29]]","[[6, 0, 17, 29]]"
424,0.7164725046456187,2.2314537743735405,1975.8980527995006,0.07417646535903731,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
425,0.6812111414609812,2.258113754230627,1924.868159567396,0.07071734586380986,"[[11, 0, 1, 29]]","[[31, 0, 5, 29]]"
426,0.6545352852382348,2.285856777367441,1872.401137325801,0.06812247106921837,"[[33, 0, 1, 29]]","[[6, 0, 17, 28]]"
427,0.626756586998166,2.3214155196188617,1818.4668573947013,0.06542371645073354,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
428,0.5910940802265126,2.348458637389715,1762.9961803633025,0.06194388128039393,"[[11, 0, 1, 29]]","[[31, 0, 5, 29]]"
429,0.5640428934577245,2.3766699837685064,1706.2070494144834,0.05933304951092925,"[[38, 0, 1, 29]]","[[6, 0, 17, 28]]"
430,0.5358147216326133,2.412743000436495,1648.0717220005915,0.05661348097967242,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
431,0.49962721518231545,2.440286103971834,1588.5505805368846,0.05310826470586085,"[[11, 0, 1, 29]]","[[31, 0, 5, 29]]"
432,0.47206632811359245,2.469100169416518,1527.8401265963435,0.050477085956209325,"[[29, 0, 27, 29]]","[[6, 0, 17, 28]]"
433,0.44320997353275243,2.5058472995714194,1465.9151903257336,0.04772951069676972,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
434,0.406298268418848,2.534096841671607,1402.7666666618677,0.04419167235278435,"[[11, 0, 1, 29]]","[[31, 0, 5, 29]]"
435,0.37796171607499773,2.563758541910383,1338.5668654430058,0.04152872138085242,"[[29, 0, 9, 29]]","[[6, 0, 17, 28]]"
436,0.3481479636127634,2.601469896442999,1273.294445370632,0.03873853629294162,"[[6, 0, 1, 29]]","[[6, 0, 17, 29]]"
437,0.3100649721988609,2.63082745882342,1206.9714150858797,0.03514566801280136,"[[11, 0, 24, 29]]","[[31, 0, 5, 29]]"
438,0.2804295756849805,2.6618044870909685,1139.7484365888308,0.032426044881728525,"[[29, 0, 9, 28]]","[[6, 0, 17, 28]]"
439,0.24917061528679563,2.6932105605802903,1071.6360421894249,0.029578474909675214,"[[6, 0, 9, 28]]","[[31, 0, 17, 29]]"
440,0.20955562955560758,2.7250754137478834,1002.7296030083693,0.025936984231783006,"[[1, 0, 9, 28]]","[[6, 0, 17, 29]]"
441,0.17821904059637642,2.7651261331019112,933.0389794869195,0.02317499971175547,"[[29, 1, 9, 28]]","[[6, 0, 17, 29]]"
442,0.14478514854430627,2.7976520579132247,862.6244105442128,0.020268068668511975,"[[6, 0, 9, 28]]","[[31, 0, 5, 29]]"
443,0.11063376523427076,2.8320411968749113,791.6226497179049,0.01737154851646753,"[[29, 1, 9, 21]]","[[6, 0, 17, 28]]"
444,0.07554164157146208,2.8678534822672677,720.0980829405995,0.014488033651862194,"[[1, 1, 9, 16]]","[[31, 0, 17, 29]]"
445,0.03135661833340184,2.905171652844549,648.1791828076774,0.010837695620645522,"[[1, 1, 24, 24]]","[[1, 0, 17, 28]]"
446,0.007401470653728693,2.9528238086184366,575.9268711974198,0.009406756733982046,"[[29, 1, 24, 24]]","[[1, 0, 17, 28]]"
447,0.05080586998136043,2.9963136445973224,503.38901927812856,0.014993570447212511,"[[1, 1, 24, 24]]","[[31, 0, 12, 24]]"
448,0.09985407024951157,3.0455322746173628,430.7924268293352,0.021565045039251572,"[[40, 1, 24, 21]]","[[1, 1, 32, 9]]"
449,0.1577625936363402,3.103674550406665,358.3384083791348,0.029690719614497447,"[[8, 1, 24, 19]]","[[36, 1, 32, 12]]"
450,0.23856256425554567,3.1238755050310942,286.3420263374062,0.04125712208983731,"[[8, 1, 24, 19]]","[[35, 14, 32, 12]]"
451,0.3396483363618613,3.044056950042008,215.16227963557827,0.057095603761433494,"[[40, 1, 24, 19]]","[[1, 1, 23, 28]]"
452,0.5101413675743495,2.8816971588008813,146.04189429234725,0.08501805124767572,"[[8, 1, 24, 19]]","[[1, 1, 23, 28]]"
453,0.9167088070100425,2.481085508576154,85.13374020200942,0.1497201420969857,"[[8, 1, 24, 19]]","[[3, 1, 23, 28]]"
454,1.9377578051554827,1.4545819964605788,63.46709053204671,0.27133473282338494,"[[40, 1, 24, 19]]","[[3, 1, 23, 28]]"
455,2.6901881502313163,0.7050916251728382,107.70792357905887,0.3150136223507107,"[[8, 0, 1, 28]]","[[29, 0, 9, 28]]"
456,2.9645108469255512,0.44540109705555725,173.02790020786398,0.3251821099708459,"[[33, 0, 5, 28]]","[[23, 0, 9, 28]]"
457,3.103432712444535,0.3272821029116604,242.89633870675664,0.33084378398897507,"[[8, 0, 5, 28]]","[[29, 0, 17, 22]]"
458,3.081878682139352,0.25560893715067484,314.10504181624964,0.3240555927390023,"[[8, 0, 5, 28]]","[[8, 0, 36, 14]]"
459,3.0079282565916743,0.1917416664583319,385.6466176373994,0.31372453066295736,"[[3, 0, 5, 28]]","[[8, 0, 30, 14]]"
460,2.955798041660325,0.12831880234119492,457.1098580134227,0.30649421675187455,"[[33, 0, 5, 28]]","[[8, 0, 30, 14]]"
461,2.9095260630518247,0.07284913582091643,528.3794085771093,0.30039762800226594,"[[3, 0, 5, 28]]","[[8, 0, 28, 14]]"
462,2.8679032252544308,0.03264300263148263,599.2835289309197,0.29511971981692764,"[[33, 0, 5, 28]]","[[28, 0, 5, 21]]"
463,2.8282839596607467,0.008713101450322934,669.9498410211748,0.2902805178600006,"[[10, 0, 5, 28]]","[[25, 0, 17, 22]]"
464,2.7833160703872064,0.02002772393680224,740.1937991525463,0.28507748106750613,"[[10, 0, 5, 29]]","[[8, 0, 17, 22]]"
465,2.7490628481719273,0.062456811336463684,809.8479398038961,0.28107266911017037,"[[33, 0, 5, 28]]","[[10, 0, 17, 28]]"
466,2.7154250876710773,0.09790333783811546,878.9670429345473,0.2772245397478656,"[[10, 0, 1, 29]]","[[29, 0, 5, 27]]"
467,2.675182638782834,0.13191836858999953,947.3876717398839,0.27279036952557334,"[[7, 0, 5, 29]]","[[10, 0, 17, 27]]"
468,2.6447424508261355,0.17192258607594907,1014.9588921678086,0.26939570404965035,"[[33, 0, 5, 28]]","[[3, 0, 17, 28]]"
469,2.6137737262325302,0.20204517358941193,1081.8390908417848,0.26599486384820786,"[[10, 0, 1, 29]]","[[28, 0, 5, 27]]"
470,2.5755391329488693,0.23273042023886242,1147.8745298142503,0.261905998636015,"[[10, 0, 5, 29]]","[[10, 0, 17, 27]]"
471,2.54674307103835,0.27049314670228364,1212.8835515057062,0.2587933183498462,"[[33, 0, 5, 28]]","[[3, 0, 1, 27]]"
472,2.5170737347287147,0.29881117442336697,1277.0481669240098,0.2556195890915003,"[[10, 0, 1, 29]]","[[28, 0, 5, 27]]"
473,2.4799257231261724,0.32820185716977573,1340.2196892544912,0.2517205223569379,"[[10, 0, 5, 29]]","[[10, 0, 1, 27]]"
474,2.451991719777298,0.3572675745510928,1402.2457303137369,0.24876233977648882,"[[33, 0, 5, 28]]","[[31, 0, 5, 27]]"
475,2.422900654758122,0.38640687603127033,1463.4196481894078,0.24570438732418537,"[[10, 0, 1, 29]]","[[3, 0, 17, 28]]"
476,2.3864051536020563,0.42241294309901084,1523.2575443251937,0.24192080091208956,"[[3, 0, 5, 29]]","[[4, 0, 17, 29]]"
477,2.359062024927681,0.44947511066029466,1581.7632192234703,0.23906523470887753,"[[33, 0, 5, 28]]","[[29, 0, 5, 29]]"
478,2.3304796265863152,0.4773731242999637,1639.3243072707744,0.2360961403743658,"[[10, 0, 1, 29]]","[[3, 0, 17, 29]]"
479,2.2943852950191665,0.5127837499549192,1695.4054247714557,0.23238593813843034,"[[3, 0, 5, 29]]","[[4, 0, 2, 29]]"
480,2.2673715232555733,0.5392183685607194,1750.0146544233032,0.22959263956398185,"[[33, 0, 5, 29]]","[[31, 0, 5, 29]]"
481,2.239108645973089,0.5668958191682715,1803.5728286866065,0.226681603422873,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
482,2.2110582597747275,0.6021769504530645,1855.5909821798584,0.22379893396301806,"[[33, 0, 5, 29]]","[[6, 0, 2, 29]]"
483,2.1834386618911816,0.628448018374083,1906.2560721586685,0.22096543340968594,"[[10, 0, 1, 29]]","[[31, 0, 5, 29]]"
484,2.14883216695248,0.655980110185205,1955.482221815749,0.21743882386828925,"[[7, 0, 1, 29]]","[[6, 0, 2, 29]]"
485,2.1226945113554403,0.6911227251658715,2003.0027583975975,0.21476445768134242,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
486,2.0959339441008016,0.7172329510311387,2049.0871131328727,0.21203231516031074,"[[10, 0, 1, 29]]","[[31, 0, 5, 29]]"
487,2.0614695109361127,0.7446212142829269,2093.6285103614096,0.20853400921645585,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
488,2.0354932255686444,0.7796450453002929,2136.340773535919,0.20588867810648429,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
489,2.008577276916436,0.805627570609929,2177.5033002210794,0.2031528814329726,"[[10, 0, 1, 29]]","[[31, 0, 5, 29]]"
490,1.9739356204242138,0.8329184161451298,2217.0121476533964,0.19964783283408044,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
491,1.9479239505758708,0.8678792067091267,2254.5745770156714,0.19700912513202135,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
492,1.9209641689400048,0.8937901458132914,2290.483240732956,0.19427840972341376,"[[10, 0, 1, 29]]","[[31, 0, 5, 29]]"
493,1.8863059120734236,0.9210433955022777,2324.6455476805354,0.19078053190014774,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
494,1.860301551063963,0.9482700255251811,2356.848936677872,0.18815073201114274,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
495,1.8333040058785035,0.9754286432630292,2387.5588323960064,0.18542371306237895,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
496,1.7986450067430901,1.0096328012972282,2416.1514119175263,0.1819330512728971,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
497,1.772666803130225,1.035258712477427,2442.6657446298245,0.17931278666410097,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
498,1.7456680569690808,1.0616562256983924,2467.656062557941,0.1765921992200622,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
499,1.7109748277178496,1.095737209291615,2490.4658759315416,0.17310433345687834,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
500,1.6849932784189143,1.1212465788924044,2511.1330792055905,0.17048966825872205,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
501,1.6579670700481712,1.1478286564394546,2530.2182345630354,0.16777204043586091,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
502,1.623221509864719,1.1821354178770087,2547.0558963067574,0.16428443133018303,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
503,1.5972254824747711,1.2077570062311234,2561.69338042818,0.1616736205209633,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
504,1.5701618218015836,1.2344482898823799,2574.699459038874,0.15895740245042458,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
505,1.535356248617799,1.268844496750905,2585.412546786318,0.1554688044723616,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
506,1.5093384850616225,1.2945258319274702,2593.8873241171086,0.15286071444501423,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
507,1.4822301810241512,1.3212542303360217,2600.695606256062,0.15014484169621947,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
508,1.4473588149914738,1.3556986336372037,2605.1846225587165,0.14665439485262233,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
509,1.4213124577889482,1.3814209695680335,2607.414887460829,0.14404811875183943,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
510,1.3941528279747857,1.4081935276624096,2607.9560637869495,0.14133175815304375,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
511,1.3592099475270079,1.44270355746564,2606.1683886022483,0.13783878419118065,"[[4, 0, 1, 29]]","[[6, 0, 2, 29]]"
512,1.3331270589404765,1.4684800263811484,2602.1177255840194,0.1352334795689602,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
513,1.305908736162177,1.495315572884712,2596.367147642365,0.13251589988927984,"[[5, 0, 1, 29]]","[[1, 0, 2, 29]]"
514,1.2708872713063637,1.5299091929932933,2588.294663721622,0.1290197549391182,"[[5, 0, 1, 29]]","[[6, 0, 2, 29]]"
515,1.2447574499124254,1.5557539188368839,2577.9711389479685,0.12641450263164003,"[[29, 0, 1, 29]]","[[31, 0, 5, 29]]"
516,1.217470958006757,1.5826675515586819,2565.9487000184363,0.12369493371421256,"[[5, 0, 1, 29]]","[[1, 0, 2, 29]]"
517,1.1823609631600935,1.6173584936604224,2551.6279801669975,0.12019486196413678,"[[5, 0, 1, 29]]","[[6, 0, 2, 29]]"
518,1.1561714892124448,1.643286807052777,2535.084363515756,0.11758869216796382,"[[29, 0, 9, 29]]","[[31, 0, 5, 29]]"
519,1.128803503672466,1.6702961766950521,2516.8546610083267,0.11486616792750151,"[[5, 0, 1, 29]]","[[1, 0, 2, 29]]"
520,1.101469603567348,1.7050826514275363,2496.442348444021,0.11214900857342942,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
521,1.074515547993062,1.7310169273885703,2474.071843040669,0.10947169817981406,"[[0, 0, 1, 29]]","[[31, 0, 5, 29]]"
522,1.040478171905701,1.7581319139846745,2449.8233222943127,0.10608794793133655,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
523,1.0147713877499422,1.7930587773220579,2423.4318204360206,0.10353947765285171,"[[33, 0, 1, 29]]","[[6, 0, 2, 29]]"
524,0.9883753368549644,1.8190977062107394,2395.1622460807275,0.10092420373806832,"[[7, 0, 1, 29]]","[[31, 0, 5, 29]]"
525,0.9541963790530683,1.8463397526583138,2365.0791767301066,0.09753283853239234,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
526,0.9284420580943956,1.8735547289379628,2333.008571714522,0.09498644301481841,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
527,0.901734450482836,1.9001985354942739,2299.362377870092,0.09234701563355352,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
528,0.8671521018664278,1.9339206561078557,2263.719995433087,0.08892298863611237,"[[2, 0, 1, 29]]","[[6, 0, 2, 29]]"
529,0.8411579586056145,1.9594689554801774,2226.1546481227924,0.08636081283960885,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
530,0.8142033244160759,1.985558320481537,2187.1104237517716,0.08370540907472693,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
531,0.7793823444201501,2.0194852162921775,2146.176863127613,0.08026687354290254,"[[2, 0, 1, 29]]","[[6, 0, 2, 29]]"
532,0.7532108223715306,2.045188338402178,2103.4204812787234,0.07769703326237869,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
533,0.7260709830935272,2.0717450085176585,2059.2498381633586,0.07503398844053087,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
534,0.6910308192985194,2.106182524515679,2013.294295791905,0.07158534085817517,"[[2, 0, 1, 29]]","[[6, 0, 2, 29]]"
535,0.664670770933203,2.132229339808444,1965.625260308267,0.06900950350312665,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
536,0.6373069978875946,2.15914029890143,1916.6173807381874,0.06633810210489577,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
537,0.6019960723194339,2.1939378157341247,1865.949859849589,0.06287777235438692,"[[2, 0, 1, 29]]","[[6, 0, 2, 29]]"
538,0.5753940999928078,2.2202970449804873,1813.6957433370696,0.06029469281644628,"[[33, 0, 9, 29]]","[[31, 0, 2, 29]]"
539,0.547741802070166,2.2475336462296087,1760.1905367471154,0.05761316888863586,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
540,0.51209140840274,2.2827119853837328,1705.1657953560605,0.05413968839527088,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
541,0.4851622816084994,2.3094385023111013,1648.6943563307561,0.05154709262420482,"[[29, 0, 9, 29]]","[[31, 0, 2, 29]]"
542,0.4571250729340941,2.3370914162186236,1591.0687373447695,0.04885307521156283,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
543,0.42101189921694804,2.372767809770697,1532.0749531216852,0.04536260906484817,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
544,0.39361619953515825,2.3999935405614496,1471.7853744284498,0.042756547745992295,"[[29, 0, 9, 29]]","[[31, 0, 2, 29]]"
545,0.3650356718043605,2.4281792196487393,1410.4495730131075,0.04004602459131343,"[[6, 0, 1, 29]]","[[6, 0, 17, 28]]"
546,0.32826987170541333,2.4645600241132763,1347.9112098781122,0.036533680363825566,"[[11, 0, 1, 29]]","[[6, 0, 2, 29]]"
547,0.3001953038011592,2.4925227857582923,1284.2417825992793,0.03390984897051218,"[[29, 0, 9, 28]]","[[31, 0, 2, 29]]"
548,0.27082607252429214,2.5215542442745984,1219.6461925188341,0.031178798295046054,"[[6, 0, 1, 28]]","[[6, 0, 17, 28]]"
549,0.24104435578066402,2.5588825143646257,1154.0311656336144,0.028433323099691984,"[[33, 0, 9, 28]]","[[6, 0, 2, 29]]"
550,0.21118757608984057,2.5876372987897955,1087.4690866608933,0.025712365329473897,"[[1, 0, 9, 28]]","[[31, 0, 5, 29]]"
551,0.1741758646705167,2.6179351157748902,1020.1246779207106,0.02231414817798923,"[[1, 1, 24, 28]]","[[6, 0, 17, 28]]"
552,0.14529039217086825,2.6568391787709196,951.9546612073651,0.01977587855114827,"[[29, 1, 9, 28]]","[[6, 0, 2, 29]]"
553,0.11543006622386373,2.6873161939891794,882.9990821417978,0.017199121092421506,"[[1, 1, 9, 28]]","[[31, 0, 5, 29]]"
554,0.07727858455769569,2.7197403610316377,813.435051962802,0.013867083416618093,"[[1, 1, 24, 24]]","[[6, 0, 17, 28]]"
555,0.046370460522917684,2.761362375630009,743.2509852880145,0.01135520981537375,"[[29, 1, 9, 28]]","[[3, 0, 2, 29]]"
556,0.013168135382729675,2.795208707716662,672.4599097710856,0.008741160448097994,"[[1, 1, 24, 24]]","[[31, 0, 5, 29]]"
557,0.021713998656248554,2.8319817197201886,601.2306668637815,0.010473866470386698,"[[29, 1, 24, 24]]","[[6, 0, 17, 28]]"
558,0.05871507395577138,2.8711274570748895,529.5611894179452,0.015295491093829314,"[[1, 1, 24, 24]]","[[31, 0, 17, 29]]"
559,0.09845157296847132,2.913467804347346,457.61955553179,0.020747439896206147,"[[40, 1, 24, 21]]","[[1, 0, 17, 28]]"
560,0.14258995291217266,2.9685162192051116,385.46744876964266,0.027196695519057915,"[[8, 1, 24, 19]]","[[1, 0, 17, 28]]"
561,0.2041964768141297,3.0249708397097286,313.39026434524214,0.03632344804372106,"[[8, 1, 24, 21]]","[[31, 0, 12, 24]]"
562,0.28407708943816035,3.0994742787408556,241.73012432886765,0.049006717879458706,"[[8, 1, 24, 19]]","[[1, 1, 32, 9]]"
563,0.39674427403711143,3.068740265168681,171.14362316157278,0.06871994130756941,"[[40, 1, 24, 21]]","[[35, 1, 32, 12]]"
564,0.6261127151188479,2.854740084349027,103.43290162051605,0.11048890320087867,"[[8, 1, 24, 19]]","[[31, 1, 32, 16]]"
565,1.3697100804826057,2.1269194863247827,51.72067619009026,0.2318104593096963,"[[40, 1, 24, 19]]","[[3, 1, 23, 28]]"
566,2.613634380260409,0.8855611108934921,72.28919219687859,0.32958632123873044,"[[8, 0, 24, 19]]","[[8, 1, 23, 28]]"
567,3.0118671438521067,0.49024366532634855,135.455763977791,0.3378286256848593,"[[8, 0, 5, 22]]","[[8, 1, 28, 14]]"
568,3.1208437978336865,0.3412331471754629,204.7036140571231,0.33639119628204,"[[33, 0, 5, 28]]","[[33, 0, 28, 14]]"
569,3.031526471992889,0.25333922197312975,275.30045217372395,0.3212488897521467,"[[8, 0, 1, 29]]","[[8, 0, 17, 14]]"
570,2.9608084989067884,0.18373403912235178,346.1502212965859,0.3104838365323848,"[[8, 0, 5, 29]]","[[8, 0, 17, 14]]"
571,2.9120165755868284,0.13532697196762986,416.90222268323896,0.3031661787519331,"[[33, 0, 5, 28]]","[[28, 0, 28, 22]]"
572,2.867905648338774,0.09170083762000844,487.5620631226007,0.2970246791407537,"[[10, 0, 1, 29]]","[[8, 0, 17, 23]]"
573,2.828511992471464,0.04522046974238037,557.8356923556686,0.29179837293056565,"[[33, 0, 5, 29]]","[[8, 0, 17, 14]]"
574,2.7919261347280924,0.010209798202615021,627.7358856398461,0.2871450782743239,"[[10, 0, 5, 29]]","[[28, 0, 31, 22]]"
575,2.7500058423856637,0.024065047726643665,697.11621934347,0.2821627155018998,"[[10, 0, 5, 29]]","[[8, 0, 17, 22]]"
576,2.7185219701265106,0.06455031933039124,765.8617840638605,0.27837227677657317,"[[33, 0, 5, 28]]","[[8, 0, 17, 28]]"
577,2.687136967042796,0.0950505662157825,834.1286638970298,0.2747007981129034,"[[10, 0, 1, 29]]","[[28, 0, 5, 29]]"
578,2.6486403796363986,0.12599526140829084,901.7474947215718,0.2704026852921956,"[[10, 0, 5, 29]]","[[10, 0, 17, 27]]"
579,2.6197648386825327,0.16395308998609234,968.5604281270785,0.2671334600142977,"[[33, 0, 5, 28]]","[[3, 0, 17, 28]]"
580,2.590122878611377,0.19235664614142103,1034.7345152290106,0.26383977977772644,"[[10, 0, 1, 29]]","[[28, 0, 5, 29]]"
581,2.552956823708321,0.2217197930317024,1100.1010161092609,0.2598365918122451,"[[10, 0, 5, 29]]","[[10, 0, 17, 27]]"
582,2.5251572057456912,0.2507170440109555,1164.5241582047065,0.2568056359442356,"[[33, 0, 5, 28]]","[[31, 0, 1, 28]]"
583,2.496154375978118,0.2797501514818908,1228.266696381083,0.25368290319719705,"[[10, 0, 1, 29]]","[[3, 0, 17, 28]]"
584,2.4597311091938305,0.3156874018988138,1290.876822702219,0.24984344895172078,"[[10, 0, 5, 29]]","[[3, 0, 17, 29]]"
585,2.4326227221469496,0.34254906521130823,1352.3526298770237,0.2469568008169369,"[[33, 0, 5, 28]]","[[29, 0, 1, 29]]"
586,2.404205948211088,0.3703208949104258,1413.04389863228,0.24395655293728624,"[[10, 0, 1, 29]]","[[3, 0, 17, 29]]"
587,2.3682390700919784,0.40565796475949767,1472.4476723996095,0.24021730882024228,"[[10, 0, 5, 29]]","[[3, 0, 17, 29]]"
588,2.341542645677418,0.43192342338013495,1530.5649698700156,0.2374188991724523,"[[33, 0, 5, 28]]","[[28, 0, 5, 29]]"
589,2.3134816708953077,0.4594810278035996,1587.782247481512,0.23449523145780768,"[[10, 0, 1, 29]]","[[10, 0, 17, 29]]"
590,2.2777906516998927,0.4947106218744093,1643.5537465748923,0.23081940362679768,"[[4, 0, 5, 29]]","[[3, 0, 2, 29]]"
591,2.2513382324634112,0.5207308840699135,1697.8905172515786,0.2280769204908233,"[[33, 0, 5, 29]]","[[31, 0, 5, 29]]"
592,2.2235068888004337,0.5481538103827144,1751.2150733809,0.2252042198626028,"[[10, 0, 1, 29]]","[[10, 0, 2, 29]]"
593,2.1958074587603873,0.5754961639330188,1803.1015294043855,0.22235220852296123,"[[33, 0, 5, 29]]","[[37, 0, 2, 29]]"
594,2.1682698134526746,0.6028087078951367,1853.8595406439767,0.21952260324570746,"[[10, 0, 1, 29]]","[[3, 0, 2, 29]]"
595,2.1336983300681567,0.6371702024368123,1902.954917930732,0.21599594560691554,"[[0, 0, 1, 29]]","[[3, 0, 2, 29]]"
596,2.1077926499676907,0.6628043417359732,1950.406024946806,0.2133415200764808,"[[33, 0, 1, 29]]","[[31, 0, 2, 29]]"
597,2.0810409311997238,0.6892933238760314,1996.6881524817868,0.2106069862736352,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
598,2.046548527268267,0.7234948738969411,2041.1953663986944,0.20710319830740515,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
599,2.0207634241087193,0.7489618955738672,2083.941070503187,0.20447449172585153,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
600,1.9938175828360885,0.7755964948172129,2125.419617078882,0.201733128615147,"[[10, 0, 1, 29]]","[[6, 0, 2, 29]]"
601,1.959093667623979,0.8099890448452042,2164.9905120183485,0.19821777945961733,"[[0, 0, 1, 29]]","[[6, 0, 2, 29]]"
602,1.9332293966488887,0.8355128330204477,2202.679926244401,0.1955918717091723,"[[33, 0, 1, 29]]","[[31, 0, 5, 29]]"
