Time_s,Agent_ID,X_m,Y_m,Z_m,Altitude_m,Status
15.4,A0100,-38774.749300193034,19.94208632821028,5129.10176566972,5246.765013265059,ALIVE
15.4,A0200,-38899.60919156967,558.5102928699198,5098.634514262094,5217.08166988535,ALIVE
15.4,B0100,39284.72032436336,-2.537440601428898,4829.032714820078,4949.812714259023,ALIVE
15.4,B0200,39372.5805460382,536.268244854502,6694.081221837576,6815.389121587157,ALIVE
15.600000000000001,A0100,-38696.78290551101,20.793449916383906,5107.954691141318,5225.145622230354,ALIVE
15.600000000000001,A0200,-38826.7677176672,555.5474892367729,5074.580503144527,5192.58475536696,ALIVE
15.600000000000001,B0100,39220.04875940588,-2.5675266521884623,4799.576287675602,4919.9595141459795,ALIVE
15.600000000000001,B0200,39310.52474893028,535.9034495761862,6711.000680694175,6831.926217935059,ALIVE
15.8,A0100,-38618.77103051514,21.689240640485878,5086.467687263532,5203.1869817290935,ALIVE
15.8,A0200,-38753.94313473574,552.2832899718596,5050.340351348472,5167.902608554835,ALIVE
15.8,B0100,39155.48606514542,-2.5962898488596693,4769.747544638041,4889.73532329889,ALIVE
15.8,B0200,39248.59861713291,535.5268513470528,6728.049103543757,6848.59367574808,ALIVE
16.0,A0100,-38540.70557738644,22.533692146114845,5064.629460723845,5180.877751081315,ALIVE
16.0,A0200,-38681.1271974107,548.7223058735381,5025.941664996231,5143.06278539553,ALIVE
16.0,B0100,39091.033489872854,-2.623662256200987,4739.547164007576,4859.140824293277,ALIVE
16.0,B0200,39186.80195599521,535.1381287944223,6745.224485049392,6865.389484754214,ALIVE
16.2,A0100,-38462.55535238939,23.272262252388828,5042.5335468032645,5158.311277753937,ALIVE
16.2,A0200,-38608.31172114196,544.8717648293004,5001.411587879302,5118.092380516336,ALIVE
16.2,B0100,39026.692301946474,-2.649574623515946,4708.975839901337,4828.176715601224,ALIVE
16.2,B0200,39125.13455635877,534.7369515483515,6762.524825118591,6882.311639848968,ALIVE
16.400000000000002,A0100,-38384.29616584227,23.97633063422836,5020.27069521583,5135.57816777738,ALIVE
16.400000000000002,A0200,-38535.48864908115,540.7414796405083,4976.776586885289,5093.017813044119,ALIVE
16.400000000000002,B0100,38962.463789614325,-2.6739563789396925,4678.034282683195,4796.84371201036,ALIVE
16.400000000000002,B0200,39063.59619479085,534.3229799652945,6779.948129036504,6899.358141231626,ALIVE
16.6,A0100,-38305.93059629211,24.758976780356534,4997.816003860313,5112.653539355993,ALIVE
16.6,A0200,-38462.65012096437,536.3437975037814,4952.062239325265,5067.864614327225,ALIVE
16.6,B0100,38898.34926082942,-2.6967356045297493,4646.723219361102,4765.142545037172,ALIVE
16.6,B0200,39002.186633806894,533.8958648339903,6797.492407595493,6916.526994538093,ALIVE
16.8,A0100,-38227.48301361845,25.639452177583735,4975.073287944302,5089.4413592163655,ALIVE
16.8,A0200,-38389.78854400169,531.6935329451044,4927.293022088812,5042.6572174934245,ALIVE
16.8,B0100,38834.350043061524,-2.7178390262397443,4615.043394021819,4733.073963342584,ALIVE
16.8,B0200,38940.90562210557,533.455247072241,6815.155677216524,6933.816210968069,ALIVE
17.0,A0100,-38148.97343822743,26.546260961265943,4952.0106982677935,5065.90990098154,ALIVE
17.0,A0200,-38316.896665926266,526.8078841924707,4902.49210253574,5017.418748739448,ALIVE
17.0,B0100,38770.467483087705,-2.73719200222331,4582.9955682433465,4700.638733150948,ALIVE
17.0,B0200,38879.75289480377,533.0007574191659,6832.935960074903,6951.223807402003,ALIVE
17.2,A0100,-38070.399954551016,27.44565129822695,4928.678564066935,5042.109483669717,ALIVE
17.2,A0200,-38243.96765012619,521.7063318930686,4877.681131265021,4992.170820516765,ALIVE
17.2,B0100,38706.70294679556,-2.754718506395875,4550.580521488422,4667.837638639507,ALIVE
17.2,B0200,38818.728173648415,532.5320161144791,6850.8312841941515,6968.7478065112355,ALIVE
17.400000000000002,A0100,-37991.763628003566,28.385258911814162,4905.10157345536,5018.06480380329,ALIVE
17.400000000000002,A0200,-38170.99730451133,516.4215829900277,4852.869513309659,4966.922817074973,ALIVE
17.400000000000002,B0100,38643.05781896353,-2.7703411159727693,4517.799051529233,4634.671482364199,ALIVE
17.400000000000002,B0200,38757.83116725969,532.0486325630045,6868.839683578823,6986.38623688176,ALIVE
17.6,A0100,-37913.082008401645,29.39340740899752,4881.220865082529,4993.71710763976,ALIVE
17.6,A0200,-38097.99186305485,511.01318214549974,4828.03788466343,4941.655418559766,ALIVE
17.6,B0100,38579.533503032886,-2.7839810015811963,4484.651974852213,4601.1410856593375,ALIVE
17.6,B0200,38697.06157136117,531.5502049895822,6886.959198304437,7004.13713310847,ALIVE
17.8,A0100,-37834.36241105264,30.40005296453819,4856.982475001369,4969.012476812133,ALIVE
17.8,A0200,-38024.954560277336,505.52428186163706,4803.174060102634,4916.356464146841,ALIVE
17.8,B0100,38516.131420877515,-2.7955579185090755,4451.140127055547,4567.247289028216,ALIVE
17.8,B0200,38636.41906900013,531.0363200874544,6905.1878746119,7021.998535897351,ALIVE
18.0,A0100,-37755.57888587143,31.314703905396527,4832.437767228246,4944.002121970913,ALIVE
18.0,A0200,-37951.88562930627,499.98410295929534,4778.276055707851,4891.023974915609,ALIVE
18.0,B0100,38452.8530125784,-2.804990183283735,4417.264363252509,4532.990952557552,ALIVE
18.0,B0200,38575.90333079092,530.5065526539674,6923.523765006998,7039.968492158586,ALIVE
18.2,A0100,-37676.69903129613,32.15429897123977,4807.694161708285,4918.79327245734,ALIVE
18.2,A0200,-37878.784350545946,494.4167363698489,4753.3455108743765,4865.659589050734,ALIVE
18.2,B0100,38389.69973614873,-2.8121946816336276,4383.025558475118,4498.3729563035495,ALIVE
18.2,B0200,38515.51401513819,529.9604652036596,6941.964928340374,7058.045055091721,ALIVE
18.400000000000002,A0100,-37597.71249987166,33.029657824503374,4782.779088176569,4893.413300702423,ALIVE
18.400000000000002,A0200,-37805.65002816917,488.8445512132512,4728.384515778478,4840.265395461095,ALIVE
18.400000000000002,B0100,38326.67306729601,-2.81708684608202,4348.424608048084,4463.394200679088,ALIVE
18.400000000000002,B0200,38455.25076846531,529.3976075810424,6960.509429886582,7076.226284273092,ALIVE
18.6,A0100,-37518.63898496046,34.00492936745832,4757.611513373549,4867.781294779927,ALIVE
18.6,A0200,-37732.482461259,483.2893843134025,4703.39414822371,4814.842473546874,ALIVE
18.6,B0100,38263.77449916319,-2.819580648756528,4313.4624280090175,4428.05560685682,ALIVE
18.6,B0200,38395.113225452114,528.8175165520151,6979.155341421132,7094.510245722816,ALIVE
18.8,A0100,-37439.50537962241,35.03091210110688,4732.126788047695,4841.832767111975,ALIVE
18.8,A0200,-37659.282172159,477.7728482276143,4678.373813040889,4789.390233940888,ALIVE
18.8,B0100,38201.00554203119,-2.8195886002831685,4278.1399554766285,4392.358117147279,ALIVE
18.8,B0200,38335.10100926054,528.2197153869383,6997.90074129688,7112.895011985415,ALIVE
19.0,A0100,-37360.315262376855,36.0463222476792,4706.355815844214,4815.598643590683,ALIVE
19.0,A0200,-37586.05051753848,472.316291119525,4653.320958631572,4763.906135669053,ALIVE
19.0,B0100,38138.36772305149,-2.817021733353613,4242.458149032962,4356.3026953724475,ALIVE
19.0,B0200,38275.21373176982,527.6037134299113,7016.743714475386,7131.3786621809095,ALIVE
19.200000000000003,A0100,-37281.06312384653,37.077247782577615,4680.349678819322,4789.129975444508,ALIVE
19.200000000000003,A0200,-37512.789740599954,466.9406184951331,4628.230976857018,4738.385586302975,ALIVE
19.200000000000003,B0100,38075.862585954615,-2.8117896027615643,4206.417989119247,4319.890327255225,ALIVE
19.200000000000003,B0200,38215.45099380463,526.9690056430773,7035.68235261365,7149.959282068402,ALIVE
19.400000000000002,A0100,-37201.76274085015,38.17998014673867,4654.078029771297,4762.396498821911,ALIVE
19.400000000000002,A0200,-37439.5029903743,461.66605999484455,4603.097200596609,4712.821939542532,ALIVE
19.400000000000002,B0100,38013.49169075072,-2.803800278250492,4170.020478393459,4283.122020792997,ALIVE
19.400000000000002,B0200,38155.81238537087,526.3150721513684,7054.7147541005015,7168.634964092634,ALIVE
19.6,A0100,-37122.43323702752,39.324739320469234,4627.465462443513,4735.32292146636,ALIVE
19.6,A0200,-37366.19431894039,456.5119158132402,4577.910962369968,4687.206553781069,ALIVE
19.6,B0100,37951.25661340997,-2.7929603374086582,4133.266642110033,4245.9988066096275,ALIVE
19.6,B0200,38096.29748588267,525.64137775364,7073.839024085071,7187.403807423726,ALIVE
19.8,A0100,-37043.061752570604,40.41110062532971,4600.514530167318,4707.911722506371,ALIVE
19.8,A0200,-37292.86866040627,451.49629958644437,4552.661699206252,4661.528896770608,ALIVE
19.8,B0100,37889.15894554663,-2.779174864792367,4096.157528484629,4208.521738341522,ALIVE
19.8,B0200,38036.90586439005,524.9473714397991,7093.053274515638,7206.263917988974,ALIVE
20.0,A0100,-36963.61220614422,41.40339255127947,4573.323191937612,4680.260651767785,ALIVE
20.0,A0200,-37219.531792627415,446.6358884876299,4527.3370976856895,4635.776690380463,ALIVE
20.0,B0100,37827.20029409585,-2.76234744669091,4058.6942090598495,4170.691892978266,ALIVE
20.0,B0200,37977.63707981749,524.2324858629217,7112.355624174414,7225.213408506909,ALIVE
20.200000000000003,A0100,-36884.061673507735,42.38644744709018,4545.960579692686,4652.438711068511,ALIVE
20.200000000000003,A0200,-37146.19028170906,441.94568966089173,4501.923276051299,4609.936092335773,ALIVE
20.200000000000003,B0100,37765.38228097707,-2.7423801706463564,4020.877779053846,4132.510371230516,ALIVE
20.200000000000003,B0200,37918.49067998837,523.4961367403248,7131.744202412907,7244.2504022263975,ALIVE
20.400000000000002,A0100,-36804.4211135807,43.454266758246376,4518.379034900781,4624.398310174325,ALIVE
20.400000000000002,A0200,-37072.85140924331,437.4388316729601,4476.405000436656,4583.991911956519,ALIVE
20.400000000000002,B0100,37703.70654273705,-2.719173622335802,3982.709357717442,4093.978297870642,ALIVE
20.400000000000002,B0200,37859.46620422752,522.7377200563496,7151.21724318308,7263.373126963869,ALIVE
20.6,A0100,-36724.72014857218,44.59288209056831,4490.495567784212,4596.05663424553,ALIVE
20.6,A0200,-36999.52308292078,433.12638953941314,4450.765931018663,4557.927855754817,ALIVE
20.6,B0100,37642.1747302033,-2.6926268874940433,3944.19008867551,4055.096822074503,ALIVE
20.6,B0200,37800.56325248903,521.9566051666297,7170.773221778101,7282.580052255419,ALIVE
20.8,A0100,-36644.971002215316,45.72873656682896,4462.312487207333,4567.416063938275,ALIVE
20.8,A0200,-36926.213731795244,429.0172512961926,4424.98889227395,4531.72679704282,ALIVE
20.8,B0100,37580.78850811374,-2.6626375525847834,3905.321140275617,4015.867117773441,ALIVE
20.8,B0200,37741.78149050649,521.152135885779,7190.410773605414,7301.869808154917,ALIVE
21.0,A0100,-36565.164717131134,46.858095544132084,4433.891842353196,4538.538597874439,ALIVE
21.0,A0200,-36852.932190187064,425.1180294244241,4399.056146888224,4505.371049146879,ALIVE
21.0,B0100,37519.54955473979,-2.6291017044059117,3866.103705903819,3976.290383959723,ALIVE
21.0,B0200,37683.12061112758,520.323634140932,7210.128602631479,7321.241093454088,ALIVE
21.200000000000003,A0100,-36485.307242557414,48.04674704425088,4405.237437348795,4509.428076683056,ALIVE
21.200000000000003,A0200,-36779.68758438973,421.4330280108952,4372.949672047349,4478.8426410175325,ALIVE
21.200000000000003,B0100,37458.459561501935,-2.591913932463285,3826.539004330545,3936.36784503513,ALIVE
21.200000000000003,B0200,37624.580316963504,519.4704010612786,7229.925443651151,7340.692637840752,ALIVE
21.400000000000002,A0100,-36405.423470062975,49.30719940498966,4376.273558392186,4480.008931655082,ALIVE
21.400000000000002,A0200,-36706.48963428527,417.96430635065553,4346.6516354007,4452.123794924507,ALIVE
21.400000000000002,B0100,37397.520232584146,-2.5509673388314695,3786.628280026065,3896.1007511175335,ALIVE
21.400000000000002,B0200,37566.16031384939,518.5917168819378,7249.800047910539,7360.2231874976815,ALIVE
21.6,A0100,-36325.516967933,50.5517241147827,4346.9597052270365,4450.240683764899,ALIVE
21.6,A0200,-36633.34862178107,414.71177911340965,4320.144719181424,4425.197250364995,ALIVE
21.6,B0100,37336.73328451481,-2.5061535342574643,3746.372803459548,3855.4903783520135,ALIVE
21.6,B0200,37507.86030843825,517.68684041917,7269.751177594164,7379.8314995603805,ALIVE
21.8,A0100,-36245.55441077719,51.704683707164804,4317.3653249976305,4420.192590117797,ALIVE
21.8,A0200,-36560.2747542204,411.67329924149635,4293.41216949519,4398.046309684512,ALIVE
21.8,B0100,37276.10044575676,-2.4573626534565847,3705.773871434838,3814.538029221976,ALIVE
21.8,B0200,37449.680007369156,516.7550083516562,7289.777603621833,7399.51633991881,ALIVE
22.0,A0100,-36165.50305203,52.81073890096377,4287.583608319359,4389.957656820265,ALIVE
22.0,A0200,-36487.27800902706,408.84480173318843,4266.437981867863,4370.655022760841,ALIVE
22.0,B0100,37215.62345629504,-2.404483354081094,3664.832807357803,3773.2450328318864,ALIVE
22.0,B0200,37391.61911704554,515.795434450969,7309.878104742071,7419.276482303346,ALIVE
22.200000000000003,A0100,-36085.36201578807,53.974332339703324,4257.60743860979,4359.528766617323,ALIVE
22.200000000000003,A0200,-36414.36801605899,406.22049527801755,4239.207063444821,4343.008348561898,ALIVE
22.200000000000003,B0100,37155.30406718619,-2.347402829565908,3623.5509615513074,3731.6127452138458,ALIVE
22.200000000000003,B0200,37333.677343628515,514.8073087565717,7330.051467073157,7439.110707832852,ALIVE
22.400000000000002,A0100,-36005.15943117273,55.21916707455421,4227.3526578191995,4328.821924915248,ALIVE
22.400000000000002,A0200,-36341.553955195945,403.79308288997345,4211.705348281699,4315.092269875735,ALIVE
22.400000000000002,B0100,37095.144040132145,-2.286006820404509,3581.929711526178,3689.642549596694,ALIVE
22.400000000000002,B0200,37275.85439313148,513.7897967354438,7350.296483855549,7459.017804758075,ALIVE
22.6,A0100,-35924.91640826517,56.475524902081816,4196.792528701104,4297.810515314287,ALIVE
22.6,A0200,-36268.8444741978,401.55399410205973,4183.919860261092,4286.89385582149,ALIVE
22.6,B0100,37035.14514701384,-2.220179619233022,3539.970462260102,3647.3358566762568,ALIVE
22.6,B0200,37218.149971561375,512.7420384296602,7370.611955235578,7478.996568256116,ALIVE
22.8,A0100,-35844.62471284649,57.71051041521605,4165.985623794364,4266.5530644041955,ALIVE
22.8,A0200,-36196.24762940187,399.4936116699864,4155.838723993054,4258.4012724399,ALIVE
22.8,B0100,36975.309169438384,-2.1498040846545337,3497.674646465539,3604.694104890123,ALIVE
22.8,B0200,37160.56378504798,511.6631475643899,7390.996688089186,7499.045800246489,ALIVE
23.0,A0100,-35764.28119221736,58.983350662714656,4134.966731549726,4235.084344767255,ALIVE
23.0,A0200,-36123.770849592845,397.6014769587964,4127.451129125657,4229.603746864727,ALIVE
23.0,B0100,36915.63789826879,-2.074761656798728,3455.043724841915,3561.718760659504,ALIVE
23.0,B0200,37103.09554001181,510.5522106551598,7411.449495811943,7519.164309187871,ALIVE
23.200000000000003,A0100,-35683.910326662226,60.341981015555575,4103.675928290906,4203.344572809219,ALIVE
23.200000000000003,A0200,-36051.42092125607,395.86646049029514,4098.7472579389905,4200.491494868517,ALIVE
23.200000000000003,B0100,36856.13313313192,-1.9949323678029032,3412.079186330502,3518.411318645847,ALIVE
23.200000000000003,B0200,37045.74494331343,509.40828607570984,7431.969198138882,7539.350909896428,ALIVE
23.400000000000002,A0100,-35603.530869776674,61.72672526917995,4072.042423947829,4171.263064551956,ALIVE
23.400000000000002,A0200,-35979.20399158585,394.2768879102914,4069.718189488016,4171.055625073341,ALIVE
23.400000000000002,B0100,36796.79668193745,-1.910194864611185,3368.782548345891,3474.77330197793,ALIVE
23.400000000000002,B0200,36988.511702404634,508.23040309947646,7452.554620914032,7559.604423315311,ALIVE
23.6,A0100,-35523.11906929409,63.0395990762845,4040.097323458167,4138.870791681022,ALIVE
23.6,A0200,-35907.12558402749,392.8206163559553,4040.3557957886624,4141.288035270032,ALIVE
23.6,B0100,36737.6303603821,-1.8204264144951594,3325.155357011583,3430.806262484631,ALIVE
23.6,B0200,36931.3955254998,507.0175609240432,7473.204595858098,7579.923676285297,ALIVE
23.8,A0100,-35442.63613661307,64.28063243180623,4007.939231065853,4106.266142828876,ALIVE
23.8,A0200,-35835.190620333895,391.48506173441274,4010.6526458927,4111.181316642559,ALIVE
23.8,B0100,36678.63599143272,-1.7255029284078773,3281.199187375476,3386.511780906129,ALIVE
23.8,B0200,36874.396121716345,505.76872765713597,7493.917960311959,7600.307501285899,ALIVE
24.0,A0100,-35362.068419740426,65.54668979029884,3975.5991652316425,4073.480064008135,ALIVE
24.0,A0200,-35763.40344280643,390.2571827175343,3980.601932458836,4080.7286805121335,ALIVE
24.0,B0100,36619.81540480683,-1.6252989848762809,3236.9156436106423,3341.8914670971485,ALIVE
24.0,B0200,36817.51320124814,504.48283926588556,7514.6935569614125,7620.75473616626,ALIVE
24.200000000000003,A0100,-35281.43884474235,66.89329370603082,3943.0066550912634,4040.442215830368,ALIVE
24.200000000000003,A0200,-35691.76783082676,389.1234326969334,3950.197431594648,4049.92391829038,ALIVE
24.200000000000003,B0100,36561.170436459564,-1.5196878415499668,3192.306359234006,3296.946960233617,ALIVE
24.200000000000003,B0200,36760.746475513166,503.15879850901365,7535.530233529424,7641.264223830629,ALIVE
24.400000000000002,A0100,-35200.775280028465,68.26722030907149,3910.111576372321,4007.102630142814,ALIVE
24.400000000000002,A0200,-35620.28701661655,388.0697025196132,3919.433481784099,4018.761380521989,ALIVE
24.400000000000002,B0100,36502.70292803183,-1.4085414588953427,3147.3729972644833,3251.6799289795786,ALIVE
24.400000000000002,B0200,36704.09565730134,501.79547381232805,7556.426842445808,7661.834811919293,ALIVE
24.6,A0100,-35120.07398265594,69.61294051329423,3876.958826227061,3973.5061834895077,ALIVE
24.6,A0200,-35548.96367807733,387.081247995322,3888.305027864484,3987.2360208568725,ALIVE
24.6,B0100,36444.41472632088,-1.291730531875146,3102.1172504230744,3206.092071672276,ALIVE
24.6,B0200,36647.56046095018,500.3916981352031,7577.382240504296,7682.46535245545,ALIVE
24.8,A0100,-35039.32370982639,70.97226016194509,3843.606064617823,3939.7104751276374,ALIVE
24.8,A0200,-35477.799903768086,386.1426211382841,3856.8077369270686,3955.3435117714316,ALIVE
24.8,B0100,36386.3076827177,-1.1691245011497813,3056.5408412800243,3160.1851164765717,ALIVE
24.8,B0200,36591.140602472035,498.9462677699339,7598.395288460342,7703.154701447788,ALIVE
25.0,A0100,-34958.543570616486,72.41727733496555,3810.0185575989744,3905.6808788674684,ALIVE
25.0,A0200,-35406.79715658113,385.23764354375817,3824.9381324571204,3923.080378544757,ALIVE
25.0,B0100,36328.383652647164,-1.0405915857791115,3010.6455224079,3113.960821531427,ALIVE
25.0,B0200,36534.83579972055,497.45794112704425,7619.464850616316,7723.901718481726,ALIVE
25.200000000000003,A0100,-34877.76348148004,73.92394610672454,3776.1100218264946,3871.331276877782,ALIVE
25.200000000000003,A0200,-35335.956225266455,384.34941727605474,3792.69375321147,3890.4441578858437,ALIVE
25.200000000000003,B0100,36270.64449500535,-0.9059988091485138,2964.4330765255727,3067.4209750906975,ALIVE
25.200000000000003,B0200,36478.64577253274,495.9254374712764,7640.589794365902,7744.705266258404,ALIVE
25.400000000000002,A0100,-34796.97426008814,75.38911996287425,3741.871879461589,3836.6530402033122,ALIVE
25.400000000000002,A0200,-35265.27716381137,383.460380347271,3760.0733281239864,3857.433572562969,ALIVE
25.400000000000002,B0100,36213.09206778468,-0.765212004112982,2917.9053133826783,3020.567392376751,ALIVE
25.400000000000002,B0200,36422.57024286022,494.347435603293,7661.768989700728,7765.564210101897,ALIVE
25.6,A0100,-34716.13550089265,76.77200390722282,3707.392160631405,3801.7339778386295,ALIVE
25.6,A0200,-35194.759257142425,382.5524372192467,3727.0769156260703,3824.0486705678436,ALIVE
25.6,B0100,36155.72816680578,-0.6180954957344511,2871.0640166279045,2973.4018621180685,ALIVE
25.6,B0200,36366.60893492788,492.7225725292592,7683.001308673607,7786.477417427812,ALIVE
25.8,A0100,-34635.221924446,78.1480855066311,3672.7316335655414,3766.634722761771,ALIVE
25.8,A0200,-35124.40098141438,381.6071149129002,3693.7060433358292,3790.2909646419794,ALIVE
25.8,B0100,36098.55453942063,-0.4645120583700191,2823.9109518329788,2925.926154642865,ALIVE
25.8,B0200,36310.761575352204,491.04944205385436,7704.285624826793,7807.443757166469,ALIVE
26.0,A0100,-34554.24828713003,79.59450391987957,3637.8433123449668,3731.308373335424,ALIVE
26.0,A0200,-35054.1999698664,380.6057513420692,3659.9638252921704,3756.163549377555,ALIVE
26.0,B0100,36041.57293412645,-0.30432319516694406,2776.4479095656407,2878.1420652358174,ALIVE
26.0,B0200,36255.027893286635,489.3265933587463,7725.620812552461,7828.462099130452,ALIVE
26.200000000000003,A0100,-34473.24603179537,81.08158766971974,3602.662423051399,3695.690328205499,ALIVE
26.200000000000003,A0200,-34984.152990747716,379.5297112675107,3625.855045863771,3721.6711850672186,ALIVE
26.200000000000003,B0100,35984.78510065956,-0.13738920395917376,2728.6767072707553,2830.0514160195353,ALIVE
26.200000000000003,B0200,36199.40762052077,487.5525295113748,7747.005746429013,7849.5313133458085,ALIVE
26.400000000000002,A0100,-34392.21829302844,82.54040796673144,3567.2149742497713,3659.806612623015,ALIVE
