Time_s,Agent_ID,Missile_Type,Remaining_Count,Launched,Side,Data_Type,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km
20.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
20.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
20.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
20.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
20.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
20.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
21.8,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
22.0,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
22.0,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
22.200000000000003,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
22.200000000000003,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
22.400000000000002,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
22.400000000000002,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
22.6,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
22.6,B0200,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
22.8,B0100,R-27ER,2.0,False,Enemy,Status,,,,,,,,,,
