Time_s,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID
197.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
197.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
197.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
198.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
198.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
198.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
198.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
198.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
198.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
199.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
199.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
199.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
199.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
199.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
199.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
200.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
200.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
200.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
200.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
200.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
200.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
201.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
201.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
201.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
201.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
201.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
201.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
202.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
202.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
202.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
202.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
202.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
202.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
203.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
203.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
203.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
203.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
203.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
203.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
204.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
204.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
204.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
204.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
204.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
204.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
205.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
205.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
205.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
205.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
205.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
205.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
206.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
206.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
206.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
206.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
206.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
206.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
207.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
207.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
207.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
207.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
207.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
207.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
208.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
208.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
208.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
208.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
208.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
208.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
209.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
209.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
209.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
209.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
209.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
209.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
210.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
210.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
210.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
210.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
210.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
210.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
211.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
211.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
211.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
211.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
211.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
211.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
212.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
212.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
212.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
212.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
212.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
212.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
213.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
213.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
213.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
213.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
213.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
213.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
214.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
214.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
214.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
214.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
214.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
214.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
215.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
215.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
215.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.4,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.60000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
215.60000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.60000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.8,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
215.8,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
215.8,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
216.0,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
216.0,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
216.0,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
216.20000000000002,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
216.20000000000002,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
216.20000000000002,MB0200_001,B0200,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
216.4,MA0100_001,A0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,B0100
216.4,MB0100_001,B0100,AIM-120C-7,LAUNCHED,0,0,6096,1360.0,A0100
