Time_s,Missile_ID,Launcher_ID,Target_ID,X_m,Y_m,Z_m,Velocity_m_s,Status,Data_Type,Range_to_Target_km,Fuel_Remaining_pct,Guidance_Mode
218.8,B2001,B0200,A0100,-21375.476365249662,-8293.078546762968,6434.3215267699925,395.08561929637494,MISS,Trajectory,28.45961568056827,50.0,INERTIAL
218.8,A2001,A0200,B0100,-791.4622522716552,5161.85949824932,5941.960988116475,744.000923178465,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
218.8,A2002,A0200,B0100,-791.4764956947606,5161.834807464959,5941.963777206192,743.9720303639257,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
218.8,B2002,B0200,A0100,-25595.298213603888,-8374.25389761028,6502.08021409623,413.84242718494755,MISS,Trajectory,24.240325918351726,50.0,INERTIAL
219.0,B1001,B0100,A0100,-12755.666076730462,-7834.052476567114,6601.804008274239,343.78191791924945,MISS,Trajectory,37.13419667595006,50.0,INERTIAL
219.0,B1002,B0100,A0100,-15936.589263837863,-7348.323809921105,6698.6604465993005,360.2010961235947,MISS,Trajectory,33.98472597133564,50.0,INERTIAL
219.0,A1001,A0100,B0100,10168.100117617409,1653.7696808152355,6293.8615424266,576.2684675271721,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
219.0,A1002,A0100,B0100,9619.488646233893,1540.3235036280214,6281.940784583896,583.8081134914175,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
219.0,B2001,B0200,A0100,-21375.476365249662,-8293.078546762968,6434.3215267699925,395.08561929637494,MISS,Trajectory,28.50243388387278,50.0,INERTIAL
219.0,A2001,A0200,B0100,-791.4622522716552,5161.85949824932,5941.960988116475,744.000923178465,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
219.0,A2002,A0200,B0100,-791.4764956947606,5161.834807464959,5941.963777206192,743.9720303639257,MISS,Trajectory,0.0,50.0,ACTIVE_RADAR
219.0,B2002,B0200,A0100,-25595.298213603888,-8374.25389761028,6502.08021409623,413.84242718494755,MISS,Trajectory,24.283140787662944,50.0,INERTIAL
219.20000000000002,B1001,B0100,A0100,-12755.666076730462,-7834.052476567114,6601.804008274239,343.78191791924945,MISS,Trajectory,37.17705643111007,50.0,INERTIAL
