Time_s,Agent_ID,Missile_Type,Remaining_Count,Launched,Side,Missile_ID,Launcher_ID,Type,Status,X_m,Y_m,Z_m,Velocity_m_s,Target_ID,Distance_to_Target_km
79.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-22190.94775660304,4124.256472415131,6086.9544326902815,420.0120229696124,B0100,39.792934043569595
79.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
79.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
79.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-6134.871908530977,-1289.4259980352365,5908.322336961893,968.6566679733178,B0100,23.85976538248059
79.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-22105.45083160034,4126.328838463765,6094.388716377118,440.1290808969051,B0100,39.643776534903445
79.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
79.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
79.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-5941.775796443817,-1279.6381270434629,5907.384641498294,964.4676024948884,B0100,23.605169509429956
79.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-22015.92169776357,4128.37912813234,6102.0351949407195,460.3605253286371,B0100,39.490508984243604
80.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-5749.52629739935,-1269.592737122064,5906.477395799338,960.3356347144783,B0100,23.35124746919563
80.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-21922.33755375314,4130.404471612978,6109.891759581835,480.7056889761219,B0100,39.33323674329677
80.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-5558.113021316078,-1259.2999464660368,5905.613642143686,956.2476721304809,B0100,23.098075842704713
80.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-21824.6757353738,4132.40207848356,6117.956473566626,501.16388413405565,B0100,39.171943459045835
80.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-5367.528453307821,-1248.7645010881786,5904.801498893601,952.1919712057438,B0100,22.845683047404588
80.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-21722.91371960114,4134.369238568715,6126.227550152827,521.7343966952162,B0100,39.00655512581435
80.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-5177.767090914799,-1237.986307795839,5904.037712698458,948.1649881948917,B0100,22.59407682506089
80.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-21617.02912947742,4136.303327372144,6134.703313358007,542.4164695077247,B0100,38.83702298207649
80.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
80.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-4988.823656891913,-1226.9641180699832,5903.309842397608,944.1671702914743,B0100,22.34324362321532
80.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-21506.999741080304,4138.2018053099555,6143.382151009801,563.2092949233238,B0100,38.66332156413806
81.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-4800.693137595411,-1215.6966571683156,5902.6072576980805,940.1955628004365,B0100,22.093180683635723
81.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-21392.80349139798,4140.062209599645,6152.262490178658,584.1120324789124,B0100,38.48542448956282
81.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-4613.371089435836,-1204.1823830107237,5901.927383516584,936.2477292497946,B0100,21.843851815333988
81.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-21274.41848465829,4141.882146649936,6161.342805128514,605.1238231179216,B0100,38.3032706795895
81.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-4426.853444002296,-1192.41957977335,5901.273938919668,932.3223897713386,B0100,21.59529526346442
81.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-21151.82299788317,4143.659285411014,6170.621632533305,626.2437867456136,B0100,38.11687378605361
81.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-4241.1362999897765,-1180.4062653362155,5900.648346040029,928.4197721798006,B0100,21.34745075997849
81.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-21024.995487353004,4145.391352023773,6180.097570795703,647.4710007864772,B0100,37.926161252341544
81.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
81.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-4056.2156730905826,-1168.140538490824,5900.048868871869,924.5404639535567,B0100,21.10032028983888
81.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-20893.914597300394,4147.07612391185,6189.769261728182,668.8044937796917,B0100,37.731123673459194
82.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-3872.0874619362094,-1155.6208910845585,5899.474867272833,920.6848224012153,B0100,20.85391036386966
82.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-20758.559168606105,4148.711423773885,6199.635381217718,690.2432544151023,B0100,37.53175612300807
82.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-3688.747561026491,-1142.8460789154922,5898.9285223196775,916.8520447048767,B0100,20.60823569547257
82.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-20618.908246712937,4150.29511386939,6209.694640427276,711.7862362005651,B0100,37.32805289672453
82.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-3506.1921231733213,-1129.8144708478776,5898.411553685654,913.041324934055,B0100,20.36326000021069
82.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-20474.941089522665,4151.825092138544,6219.945785176268,733.4323490989226,B0100,37.11995966178035
82.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-3324.417324982947,-1116.5245117896823,5897.924931940062,909.2534060012218,B0100,20.118984506213078
82.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-20326.637176486416,4153.2992887090095,6230.387587733547,755.1804555505845,B0100,36.907469228387974
82.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
82.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-3143.419110597546,-1102.9752877928922,5897.470656479128,905.4892270642159,B0100,19.87541528068347
82.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-20173.97621782826,4154.715661002632,6241.018843134804,777.0293735092366,B0100,36.690581301362016
83.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-2963.1932827944797,-1089.1663903910128,5897.0523265991,901.7488768615738,B0100,19.63263577144714
83.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-20016.93816352623,4156.072188731882,6251.838369512254,798.9778784684323,B0100,36.46936229975352
83.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-2783.735613386291,-1075.0975224889419,5896.672415980037,898.0327342413105,B0100,19.390718695818222
83.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-19855.503212350544,4157.366871228934,6262.8450058984645,821.0246963504004,B0100,36.24386887227564
83.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-2605.041798466545,-1060.7686054890419,5896.332913118313,894.3409028789691,B0100,19.14959061632109
83.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-19689.651821959218,4158.597725273376,6274.037604804859,843.1685017279398,B0100,36.01402139573181
83.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-2427.10766719608,-1046.1795551755047,5896.037437297703,890.6717491200252,B0100,18.90917686728034
83.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-19519.364718735113,4159.762780832983,6285.415031525684,865.4079234336764,B0100,35.77972589393806
83.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
83.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-2249.9296263552606,-1031.3287599619032,5895.784559086524,887.0227141126977,B0100,18.669476960173874
83.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-19344.622907861016,4160.8600795276125,6296.976158352996,887.7415260325902,B0100,35.54094106408997
84.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-2073.5048507471397,-1016.2124050919217,5895.5632965822,883.3902605880324,B0100,18.43055028732261
84.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-19165.40768679753,4161.8876787517975,6308.719835838173,910.1677918456827,B0100,35.29768184936815
84.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-1897.8318692239097,-1000.8241654823398,5895.35666040783,879.7677622198553,B0100,18.192415052052873
84.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-18981.70065944446,4162.8436578170795,6320.644864445286,932.6851316326089,B0100,35.04991438986459
84.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-1722.908931680501,-985.1596061634926,5895.153416393627,876.1695369308748,B0100,17.95496922638633
84.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-18793.483747902428,4163.726120567431,6332.7499866859525,955.291912807913,B0100,34.79764015165663
84.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-1548.7292981601947,-969.2241843451189,5894.961576749984,872.61268107303,B0100,17.71810058566042
84.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-18600.739201132168,4164.53317065318,6345.033924981703,977.9864851370022,B0100,34.54085700630471
84.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
84.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-1375.2848274144576,-953.02628254133,5894.801373886709,869.092084979155,B0100,17.48187974898275
84.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-18403.44960062623,4165.262884787205,6357.4954322199,1000.767186315891,B0100,34.27960100353679
85.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-1202.569096706916,-936.5717192033817,5894.690001133199,865.5989578452084,B0100,17.246286806828692
85.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-18201.597866824897,4165.913312004952,6370.133305232556,1023.6323000896057,B0100,34.01378399427622
85.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-1030.5778942141299,-919.8608256338182,5894.628086151933,862.1262190265332,B0100,17.011346763130692
85.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-17995.167273654723,4166.4824846029705,6382.946350640371,1046.5800001507232,B0100,33.743349692254284
85.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-859.3085525635984,-902.8899714309267,5894.604530577388,858.6694730910862,B0100,16.77710255569738
85.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-17784.141467764646,4166.968432453131,6395.9333355931185,1069.6083598917342,B0100,33.468293762028146
85.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-688.758554020243,-885.6559752956842,5894.609284469655,855.2352128401476,B0100,16.543498084342886
85.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-17568.50448440288,4167.369188813461,6409.092966167263,1092.7153898105394,B0100,33.18861701024745
85.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
85.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-518.9220646321728,-868.1637834944204,5894.651464097572,851.8373003526076,B0100,16.310469386414745
85.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-17348.240756501928,4167.682773535934,6422.423917393453,1115.8990937624526,B0100,32.904369586112935
86.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-349.79128109562527,-850.4234675118377,5894.752156115968,848.4748176630668,B0100,16.078099533738516
86.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-17123.33511912195,4167.907166350114,6435.9248852099345,1139.157456532443,B0100,32.61564051205451
86.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-181.35921020740977,-832.4445845123143,5894.9314993136295,845.1420632461443,B0100,15.84634809763117
86.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-16893.772817915033,4168.040299288848,6449.594601042517,1162.4884032214327,B0100,32.322350067649126
86.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,-13.620753905164136,-814.231332628184,5895.197224701272,841.8310715856732,B0100,15.615230102177224
86.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-16659.539524040367,4168.080062744285,6463.431810704087,1185.8897551769262,B0100,32.02440039769015
86.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,153.42697272645884,-795.7806932930232,5895.541876686599,838.5363967936189,B0100,15.384770580712965
86.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-16420.621354113624,4168.024325003796,6477.435226746109,1209.3592177094984,B0100,31.72173390776925
86.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
86.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,319.785617059815,-777.0861790600658,5895.949986715044,835.2551697077843,B0100,15.155001596688523
86.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-16177.004889988044,4167.870948069384,6491.603489414785,1232.894396988579,B0100,31.414353743603577
87.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,485.4571625410743,-758.1434921779177,5896.411045122379,831.9937929934214,B0100,14.925888657013905
87.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-15928.677194772958,4167.61779000892,6505.935156180579,1256.4928432573888,B0100,31.102301991780756
87.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,650.4463694469986,-738.9565984205296,5896.9335741486475,828.7605306204009,B0100,14.697414079539545
87.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-15675.625820920097,4167.262684897309,6520.428738422433,1280.1521046921941,B0100,30.78564968450495
87.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,814.7581274369169,-719.5297342580885,5897.527837753273,825.5477730720442,B0100,14.469614833399012
87.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-15420.572255227213,4166.8032273917215,6534.946571925336,1274.0185394611065,B0100,30.467062963643073
87.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,978.3953532846795,-699.8601405860077,5898.182823982826,822.354022431057,B0100,14.24247886219743
87.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-15166.733897772878,4166.238672017278,6549.322181228662,1267.940401666378,B0100,30.149710997125883
87.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
87.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,1141.360748768122,-679.9445713120488,5898.885289501487,819.176948434359,B0100,14.015962740603095
87.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-14914.10013843064,4165.568935423097,6563.549085471462,1261.9167550386082,B0100,29.833546320874376
88.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,1303.6563525887336,-659.780242943737,5899.632945013533,816.013604754306,B0100,13.79006188952167
88.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-14662.659332626474,4164.793612464584,6577.626372341526,1255.9538902556478,B0100,29.518541896965242
88.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,1465.2837884706032,-639.3641701115612,5900.426567108918,812.8633430317018,B0100,13.564739361797272
88.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-14412.399511409838,4163.912232606326,6591.5546622261645,1250.0506427127023,B0100,29.204651613558458
88.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,1626.2446450016294,-618.6935328589703,5901.267703681487,809.726583423425,B0100,13.340003114649946
88.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-14163.308905703874,4162.9241309956105,6605.3349250839965,1244.206690831199,B0100,28.891880047143648
88.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,1786.5406894175753,-597.7661736658179,5902.159617462107,806.6039185188843,B0100,13.115870467774096
88.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-13915.37586506459,4161.828301462726,6618.968972300018,1238.421673336962,B0100,28.580242005707717
88.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
88.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,1946.1736318249962,-576.5801475388312,5903.107320259847,803.4941639566558,B0100,12.892371790432364
88.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-13668.5887238539,4160.6237130501095,6632.459493580125,1232.6954972796186,B0100,28.269748032972185
89.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,2105.1451503098356,-555.1327401443396,5904.108893067097,800.3999731646896,B0100,12.669444644713943
89.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-13422.936651071266,4159.309591707527,6645.805599379605,1227.0171238118626,B0100,27.96034895183616
89.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,2263.457281499469,-533.4207751804929,5905.153713530694,797.3207873460365,B0100,12.44709300961672
89.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-13178.41031874922,4157.885209510325,6659.00189009387,1221.3845908270596,B0100,27.652040323748974
89.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,2421.1117365836026,-511.44126016058357,5906.236457541467,794.2555382184968,B0100,12.225308134808564
89.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-12935.000030826719,4156.349681857836,6672.045647488618,1215.802694315766,B0100,27.34480421076011
89.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,2578.1101642926405,-489.1919064627013,5907.35835847255,791.2037658087303,B0100,12.004097081900731
89.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-12692.695488485075,4154.701686421246,6684.937470638149,1210.2736355137265,B0100,27.03863702075976
89.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
89.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,2734.0698623405856,-465.89532698189697,5908.619959666855,785.0214158229915,B0100,11.783629310091886
89.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-12451.48643090688,4152.939925351296,6697.678150083076,1204.7955658938506,B0100,26.733503056213035
90.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,2888.455919753556,-440.7349214727482,5910.152536988063,778.8409437672441,B0100,11.564237337820975
90.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-12211.362860282341,4151.062922230068,6710.268484991638,1199.3679386455071,B0100,26.429410233162425
90.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,3041.3155122078406,-413.83717861420524,5911.947101951847,772.9166866468656,B0100,11.34590790272145
90.2,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-11972.314927110123,4149.068747406478,6722.710091036991,1193.9902932704304,B0100,26.12637393282301
90.4,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.4,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.4,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,3192.6994772407143,-385.32087346529306,5913.996239215966,767.2576300041201,B0100,11.128641938134317
90.4,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-11734.332784002581,4146.955373441324,6735.005460447563,1188.662719458355,B0100,25.824405122500917
90.60000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.60000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.60000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,3342.652861021852,-355.28794621347777,5916.291982893074,761.8416154232572,B0100,10.912379680336844
90.60000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-11497.407221094969,4144.721541548525,6747.15323847739,1183.375624850862,B0100,25.523462702061504
90.80000000000001,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.80000000000001,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
90.80000000000001,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,3491.2287274453515,-323.8396025140858,5918.748602604598,756.6575630897668,B0100,10.697146256218915
90.80000000000001,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-11261.530551150885,4142.367007571005,6759.145315981422,1178.1227157846033,B0100,25.223587728566983
91.0,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
91.0,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
91.0,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,3638.4633985348287,-291.04412437444387,5921.277252805616,751.5873534997356,B0100,10.48294443524717
91.0,,,,,,A2001,A0200,AIM-120C-7,ACTIVE,-11026.6957121155,4139.89254092843,6770.971006929294,1172.901652766586,B0100,24.924779794235285
91.2,B0100,R-27ER,2.0,False,Enemy,,,,,,,,,,
91.2,B0200,R-27ER,2.0,False,Enemy,,,,,,,,,,
91.2,,,,,,A1001,A0100,AIM-120C-7,ACTIVE,3784.3870461662655,-256.96685908186413,5923.790446907619,746.768672318027,B0100,10.2696247054665
