Time_s,Agent_ID,Type,X_m,Y_m,Z_m,Heading_deg,Pitch_deg,Velocity_m_s,Tactical_Phase
81.80000000000001,A0200,F-16,-22039.40331908707,1352.6476709992803,6071.593811957894,301.966061722202,7.481927731613019,215.66270176232695,TR_DOR
81.80000000000001,B0100,F-16,13975.953572528502,4584.5049699300835,3132.770190475483,159.77222608549036,-1.533406754270801,346.4770479179911,TR_DOR
81.80000000000001,B0200,F-16,13866.825197356979,-1440.2598350687103,3956.9187902457224,179.7898998738622,-0.3489596686923493,345.32355051778836,TR_DOR
82.0,A0100,F-16,-19787.37888721937,-1252.707211439133,6119.799503447162,58.69746047293469,4.730831459095642,278.2747950465574,TR_DOR
82.0,A0200,F-16,-22010.947372379167,1320.3812049077114,6073.168437487216,298.65549460843715,7.327216626124814,214.79737691577515,TR_DOR
82.0,B0100,F-16,13910.947127501597,4608.455125165163,3132.0167978414547,159.67147263724598,-1.2726439444670599,346.3495148128107,TR_DOR
82.0,B0200,F-16,13797.758830342027,-1440.3230523215598,3957.2213981612667,179.78716034392332,-0.5833907515477296,345.3670551294705,TR_DOR
82.2,A0100,F-16,-19752.97192275843,-1209.0019468006585,6120.140202222077,61.27520602598033,3.4398233847299475,278.0128835373268,TR_DOR
82.2,A0200,F-16,-21983.864992303683,1287.2411761386047,6074.854473304956,295.8678767619485,7.534516914908748,213.44337137665175,TR_DOR
82.2,B0100,F-16,13845.974304750991,4632.453071120692,3131.228934659034,159.66715061983962,-1.4993702769851498,346.3517997944773,TR_DOR
82.2,B0200,F-16,13728.704119697744,-1440.3661893602666,3957.4677401249264,179.618656188595,-0.38842578669336414,345.1132926927704,TR_DOR
82.4,A0100,F-16,-19720.346723523755,-1164.0343917652335,6119.920910330327,63.78542004299759,2.024697883043976,277.5036510818307,TR_DOR
82.4,A0200,F-16,-21958.58173970018,1253.1385937604246,6076.876359757951,293.36397522733307,7.78964820850665,211.54553658379297,TR_DOR
82.4,B0100,F-16,13781.030919060868,4656.474648966279,3130.395120055703,159.49404031767716,-1.2913193026541332,346.0564793208431,TR_DOR
82.4,B0200,F-16,13659.705078534174,-1440.3564367387944,3957.8661223751305,179.7220682653129,-0.6010314257005807,344.97329914007787,TR_DOR
82.60000000000001,A0100,F-16,-19689.835007626032,-1117.7757333953514,6118.966598263483,66.23575960999695,0.7093930330133532,276.8170042393005,TR_DOR
82.60000000000001,A0200,F-16,-21935.42035277552,1218.0481822281672,6079.17407893115,290.80691772522846,7.682934958710236,209.61578713809706,TR_DOR
82.60000000000001,B0100,F-16,13716.177970720735,4680.550189224172,3129.7474726773607,159.5774980966587,-1.4852754977889884,345.84734508631914,TR_DOR
82.60000000000001,B0200,F-16,13590.722219642852,-1440.296129371388,3958.184676788801,179.64456248459877,-0.3723884671969656,344.8777025268806,TR_DOR
82.80000000000001,A0100,F-16,-19661.490438380017,-1070.3197028720624,6117.390977646852,68.72043326197243,-0.19020386269834436,276.2281707964566,TR_DOR
82.80000000000001,A0200,F-16,-21914.311399585094,1182.0859552179554,6081.402194044165,288.02139988819783,7.2165820943802474,208.12897892995082,TR_DOR
82.80000000000001,B0100,F-16,13651.36984235848,4704.677408334541,3129.0184269011934,159.47787188629886,-1.2364947685136083,345.7320340617575,TR_DOR
82.80000000000001,B0200,F-16,13521.74409856589,-1440.1944347335866,3958.454179298381,179.64143071827158,-0.6066651275604386,344.9294583014682,TR_DOR
83.0,A0100,F-16,-19635.33915234373,-1021.7634167014112,6115.408358780811,71.21608471063212,-0.5705677569688591,275.6891669558538,TR_DOR
83.0,A0200,F-16,-21894.8518562827,1145.4613277801764,6083.388355391809,285.05968551704564,6.700935574719063,207.17354249615775,TR_DOR
83.0,B0100,F-16,13586.593483809724,4728.854200286593,3128.259539170097,159.47406016752416,-1.4675587771046712,345.7464685054546,TR_DOR
83.0,B0200,F-16,13452.776090808311,-1440.0739451775244,3958.66734732662,179.47514799741018,-0.4112082089745001,344.68358275041385,TR_DOR
83.2,A0100,F-16,-19611.38101792653,-972.2087994596441,6113.272496028923,73.6808251900076,-0.42982470262517325,275.19797310691405,TR_DOR
83.2,A0200,F-16,-21876.8445180278,1108.3096143610364,6085.230750982895,282.23000153284363,6.384313037744752,206.0157028074422,TR_DOR
83.2,B0100,F-16,13521.844677679524,4753.055799750062,3127.456273125965,159.30129905728234,-1.2621281298449432,345.46181076038226,TR_DOR
83.2,B0200,F-16,13383.862206386724,-1439.9030552003087,3959.0326640081967,179.5783620024875,-0.6244267569559252,344.5517136289777,TR_DOR
83.4,A0100,F-16,-19589.50815437914,-921.778280145948,6111.225026810373,76.15519697652961,-0.11321373283732342,275.00468618880575,TR_DOR
83.4,A0200,F-16,-21860.696927987872,1070.6300307637903,6087.080415471364,279.6765226058214,6.206391643853664,204.3113795274486,TR_DOR
83.4,B0100,F-16,13457.184762543631,4777.312406974494,3126.8388629471538,159.38487796711246,-1.4566817147589026,345.2638873522519,TR_DOR
83.4,B0200,F-16,13314.972262375413,-1439.6770993379587,3959.355565091898,179.40068875453542,-0.4094777894733887,344.2903447239178,TR_DOR
83.60000000000001,A0100,F-16,-19569.484396308566,-870.5980881766855,6109.263191430031,78.54026850655714,0.20573751384630867,274.9250446407444,TR_DOR
83.60000000000001,A0200,F-16,-21846.744734760534,1032.464065439195,6088.895876312153,277.16319181382187,5.788212050555921,202.53562408092432,TR_DOR
83.60000000000001,B0100,F-16,13392.568000181527,4801.621572711423,3126.1398887177693,159.28487615008896,-1.2088401601271717,345.15821516607787,TR_DOR
83.60000000000001,B0200,F-16,13246.138414900146,-1439.3470942025087,3959.808717109292,179.52264675936706,-0.593620478851309,344.156745385384,TR_DOR
83.80000000000001,A0100,F-16,-19551.410492387397,-818.726056884343,6107.295285542685,80.84571976458031,0.15872033903761457,274.76142197769633,TR_DOR
83.80000000000001,A0200,F-16,-21834.884438117824,993.9192950698271,6090.421699359795,274.4832432904889,5.080204022858398,201.18212115567772,TR_DOR
83.80000000000001,B0100,F-16,13327.981396529132,4825.981257595675,3125.410427714658,159.28099929394193,-1.4401780346263855,345.18291177989437,TR_DOR
83.80000000000001,B0200,F-16,13177.302418569408,-1438.9542411054645,3960.0706271866666,179.52554084978559,-0.8534130886649226,344.2162278545109,TR_DOR
84.0,A0100,F-16,-19535.37192938419,-766.2321837597347,6105.163755835832,83.15564202729522,-0.27489887126495754,274.5812777684883,TR_DOR
84.0,A0200,F-16,-21824.68149677032,955.1100040154852,6091.5628523895675,271.63426861550477,4.3678157415064,200.3561033121759,TR_DOR
84.0,B0100,F-16,13263.42064034582,4850.366610878012,3124.6361769082378,159.10830213561817,-1.235859589048169,344.9080722322566,TR_DOR
84.0,B0200,F-16,13108.454518840852,-1438.5297085693946,3960.0610998455386,179.48341679764007,-1.0855855274183446,344.2780677376729,TR_DOR
84.2,A0100,F-16,-19521.493227542946,-713.1975283944266,6102.687130316036,85.48158984909092,-0.7574883731376384,274.1357374074121,TR_DOR
84.2,A0200,F-16,-21815.845172016543,916.1126849134089,6092.429158867014,268.8804477740306,4.08461832956462,199.59920380120377,TR_DOR
84.2,B0100,F-16,13198.947346710145,4874.807809687743,3124.046755312276,159.19176253780478,-1.4304418340771903,344.72033760784694,TR_DOR
84.2,B0200,F-16,13039.617134587632,-1438.0933608730602,3959.902589876321,179.30448538765114,-0.8119618735975496,344.0438970297121,TR_DOR
84.4,A0100,F-16,-19510.08753332313,-659.7141551847881,6099.8567772788465,87.84545406035647,-1.1374856955572388,273.540517376589,TR_DOR
84.4,A0200,F-16,-21808.4593592812,876.9919920185312,6093.195346896542,266.4056426202847,4.263906706820529,198.52321032564953,TR_DOR
84.4,B0100,F-16,13134.512579107617,4899.297667221048,3123.328077497289,159.1462213539221,-1.6798852587737456,344.6141698739735,TR_DOR
84.4,B0200,F-16,12970.829553620508,-1437.61547480226,3959.855331843798,179.39422328892033,-0.9931533254534962,343.934744220183,TR_DOR
84.60000000000001,A0100,F-16,-19501.116550856408,-605.8842434394446,6096.876372503579,90.27343053045924,-1.065836728026068,273.05007123731104,TR_DOR
84.60000000000001,A0200,F-16,-21802.90276059359,837.8438607814041,6094.033724222984,264.1398449214644,4.4864019348865805,196.94090633181884,TR_DOR
84.60000000000001,B0100,F-16,13070.107578411398,4923.818184979723,3122.4018877727667,159.14109492135114,-1.8767540177628377,344.61493541035793,TR_DOR
84.60000000000001,B0200,F-16,12902.061348909447,-1437.0887263367913,3959.7484283779468,179.20760653338118,-0.7704184438088545,343.6997917803822,TR_DOR
84.80000000000001,A0100,F-16,-19494.424462244908,-551.7943331836323,6093.979511036257,92.75345423309616,-0.8184610975092095,272.8713527846175,TR_DOR
84.80000000000001,A0200,F-16,-21799.48465014156,798.7874151337292,6094.88226277257,261.84668149633427,4.309069128174756,195.28555041384718,TR_DOR
84.80000000000001,B0100,F-16,13005.729884868473,4948.355913085341,3121.324771824022,158.96251398707767,-1.5864647854018634,344.3478334082263,TR_DOR
84.80000000000001,B0200,F-16,12833.343633058581,-1436.461716328672,3959.763116731635,179.32267934895376,-0.9503781132035578,343.59217680778715,TR_DOR
85.0,A0100,F-16,-19489.736861237743,-497.5002528010318,6091.156702123045,95.16967754756585,-0.5568281261160067,272.82263657837086,TR_DOR
85.0,A0200,F-16,-21798.086863464287,759.8972219367497,6095.454072718665,259.33414953444634,3.6733881458311615,194.05430463102712,TR_DOR
85.0,B0100,F-16,12941.435779463434,4972.945633996769,3120.391041984929,159.0395945346655,-1.750037441207828,344.1738339302073,TR_DOR
85.0,B0200,F-16,12764.620041976486,-1435.7750747901955,3959.582542621217,179.32155595973862,-1.2114889348413818,343.67741798573184,TR_DOR
85.2,A0100,F-16,-19487.127111774364,-443.0882615329083,6088.3103621132,97.51246916679507,-0.6573978012556528,272.69500245000546,TR_DOR
85.2,A0200,F-16,-21798.264552793924,721.1665290938654,6095.629503801664,256.6033724943467,2.920937634005168,193.3552288942102,TR_DOR
85.2,B0100,F-16,12877.157418368279,4997.585214306074,3119.2786588328336,158.99288715633034,-1.493127544177101,344.31830373977414,TR_DOR
85.2,B0200,F-16,12695.88124585356,-1435.0589956879317,3959.129341123239,179.27647053153348,-1.4467331977117464,343.7648695418364,TR_DOR
85.4,A0100,F-16,-19486.73194791468,-388.6707245800935,6085.296805792701,99.83284186362367,-0.8034554262056667,272.2774804834175,TR_DOR
85.4,A0200,F-16,-21799.71795651125,682.5848364573449,6095.503401741424,253.9232629383704,2.5542759936677197,192.7362708558109,TR_DOR
85.4,B0100,F-16,12812.864117139088,5022.257300693488,3118.1157606240213,158.93819745384323,-1.2544203780462142,344.4355900390648,TR_DOR
85.4,B0200,F-16,12627.14893077626,-1434.3319950347818,3958.5266289513393,179.09229280028234,-1.1772585980918637,343.5553365742441,TR_DOR
85.60000000000001,A0100,F-16,-19488.83576035196,-334.4123642468403,6082.158313973827,102.17750120349591,-0.8454765855115107,271.7024283384211,TR_DOR
85.60000000000001,A0200,F-16,-21802.517448541726,644.2268225774642,6095.23889335874,251.51032695852652,2.6778817029415594,191.80508514558787,TR_DOR
85.60000000000001,B0100,F-16,12748.55368641498,5046.911264358073,3117.114799129684,158.789324036468,-1.081070470008726,344.283834326567,TR_DOR
85.60000000000001,B0200,F-16,12558.461154362143,-1433.562168428371,3958.0337162152773,179.17977797718393,-1.3584117723151334,343.4694688559809,TR_DOR
85.80000000000001,A0100,F-16,-19493.283605095356,-280.37669111197283,6079.073985186922,104.6507282668327,-0.7884864593036416,271.492830096173,TR_DOR
85.80000000000001,A0200,F-16,-21806.999289974246,606.2693262512803,6095.007720148315,249.31431093807626,2.8979912854238483,190.3828704295337,TR_DOR
85.80000000000001,B0100,F-16,12684.288861208162,5071.559160693883,3116.4242004624975,158.85409007296454,-1.3799846894772443,344.13512105401657,TR_DOR
85.80000000000001,B0200,F-16,12489.788771457184,-1432.742975547912,3957.479736238146,178.98888465292399,-1.1388045236833255,343.2569678679739,TR_DOR
86.0,A0100,F-16,-19499.773055922684,-226.559964441969,6076.019701789715,107.10389939604656,-0.7034431362960621,271.43955249726133,TR_DOR
86.0,A0200,F-16,-21813.423624778115,568.8985467281072,6094.772564467512,247.09769078391216,2.770503418734141,188.8853474479218,TR_DOR
86.0,B0100,F-16,12620.05851159728,5096.230381444118,3115.7392492458875,158.70399954326467,-1.164779860625062,343.87341685417897,TR_DOR
86.0,B0200,F-16,12421.16214681217,-1431.8213985375228,3957.0454054885595,179.10239439734508,-1.3179843569224425,343.1712398079499,TR_DOR
86.2,A0100,F-16,-19508.34177665967,-173.05974217541916,6072.87920619844,109.49375639440069,-0.9751851973211995,271.32241743435765,TR_DOR
86.2,A0200,F-16,-21821.665927307495,532.161376405471,6094.283116933483,244.6565734105048,2.209389538890711,187.78887823175242,TR_DOR
86.2,B0100,F-16,12555.913219472928,5120.954334071725,3115.2412505387792,158.7940755463062,-1.3589798211671216,343.69389058206,TR_DOR
86.2,B0200,F-16,12352.526832448542,-1430.8401995217632,3956.4142573754016,179.1010525060142,-1.5802802318385532,343.2781238921976,TR_DOR
86.4,A0100,F-16,-19519.089582880773,-120.01421301823575,6069.491010651673,111.86515203617542,-1.2918153302480413,270.9207963292166,TR_DOR
86.4,A0200,F-16,-21831.31545091325,495.94381802189673,6093.427449409996,241.98304984348508,1.5399179358097672,187.21062971212405,TR_DOR
86.4,B0100,F-16,12491.808276872973,5145.732149933387,3114.6646511621466,158.7080768971696,-1.1061279372648745,343.60535949793984,TR_DOR
86.4,B0200,F-16,12283.873908060108,-1429.8298876748454,3955.5098165196314,179.05577879783908,-1.8175015084213337,343.3870547537383,TR_DOR
86.60000000000001,A0100,F-16,-19532.266716701088,-67.64847534501314,6065.872316338322,114.25740948312739,-1.505370909754008,270.35708257576334,TR_DOR
86.60000000000001,A0200,F-16,-21842.084938452834,460.1517306620881,6092.287107657222,239.34405941955472,1.2400499893905819,186.73114330654636,TR_DOR
86.60000000000001,B0100,F-16,12427.729722228678,5170.559707084957,3114.0585924405177,158.70648218531372,-1.3338798821723543,343.64888851677733,TR_DOR
86.60000000000001,B0200,F-16,12215.221190469074,-1428.8083144025109,3954.4418925786676,178.9102845789426,-1.5496091825350815,343.26847818061333,TR_DOR
86.80000000000001,A0100,F-16,-19547.78392657148,-16.0334216229312,6062.230928013019,116.69293340968174,-1.2627823625164318,269.8964793881549,TR_DOR
86.80000000000001,A0200,F-16,-21854.021015882125,424.8632458560114,6091.015328298522,236.97497733960495,1.4146640954605942,185.94205710970374,TR_DOR
86.80000000000001,B0100,F-16,12363.672615062875,5195.411271894319,3113.4085085755996,158.54693931795043,-1.1242321689805965,343.3925875881643,TR_DOR
86.80000000000001,B0200,F-16,12146.59478926584,-1427.75110198611,3953.549495998648,178.83831192496305,0.14557125631613727,343.2160027612259,TR_DOR
87.0,A0100,F-16,-19565.449142305843,34.82824091974908,6058.79641065549,119.1758141080881,-0.8414234851569066,269.7480286401399,TR_DOR
87.0,A0200,F-16,-21867.402380215117,390.32042411247494,6089.788779753518,234.83251720118102,1.6927377441743692,184.66726773832352,TR_DOR
87.0,B0100,F-16,12299.696791981121,5220.310885150499,3112.9453176500347,158.63209692630252,-1.3201879691061142,343.22592252861523,TR_DOR
87.0,B0200,F-16,12077.976438511962,-1426.6484755671977,3953.1912270891116,178.7225634606865,0.11741235182964106,342.98644926429114,TR_DOR
87.2,A0100,F-16,-19584.98706220045,85.00863233571181,6055.547856467607,121.59395224502988,-0.40081772883688543,269.7285596437147,TR_DOR
87.2,A0200,F-16,-21882.439839589304,356.7652124854849,6088.595356406828,232.67223968759913,1.6551881912794735,183.29857437311193,TR_DOR
87.2,B0100,F-16,12235.758135663462,5245.261816292189,3112.402806233171,158.54389766543258,-1.0696734125498004,343.147324118784,TR_DOR
87.2,B0200,F-16,12009.393296230577,-1425.4797533669912,3953.2822596660453,178.7855722814247,-0.3376254454020114,343.00327468189613,TR_DOR
87.4,A0100,F-16,-19606.433321586617,134.3929150947315,6052.400349472046,123.951474595597,-0.3245701347292516,269.61893962392554,TR_DOR
87.4,A0200,F-16,-21899.01657676511,324.2226283117707,6087.207799196525,230.2808668066843,1.2200980845431868,182.31054107013915,TR_DOR
87.4,B0100,F-16,12171.843136840323,5270.260542842244,3111.830394317316,158.53924038376192,-1.2992037681482729,343.20069773303413,TR_DOR
87.4,B0200,F-16,11940.806987377078,-1424.2711542322154,3953.4401383039603,178.71233421098862,-0.26998572808331095,342.9761643401349,TR_DOR
87.60000000000001,A0100,F-16,-19629.808804234628,182.8630214891764,6049.202785915299,126.3294169355149,-0.639961398024267,269.48858817037507,TR_DOR
87.60000000000001,A0200,F-16,-21916.777928214506,292.49013128293336,6085.505785805383,227.64917319839074,0.7104975515283055,181.82728039183488,TR_DOR
87.60000000000001,B0100,F-16,12107.94709109071,5295.281842682295,3111.2137051951713,158.378908059173,-1.0910872292895148,342.9533581576776,TR_DOR
87.60000000000001,B0200,F-16,11872.214183409124,-1423.0383945524213,3953.618464687006,178.69466965587853,-0.571341844985941,343.0792445934737,TR_DOR
87.80000000000001,A0100,F-16,-19655.15758517398,230.26403074004702,6045.782911389182,128.71965547290424,-0.9930303370947208,269.0814746193547,TR_DOR
87.80000000000001,A0200,F-16,-21935.46884282908,261.3991622899521,6083.5514670528355,225.0514738716842,0.5574236328194333,181.45547612170046,TR_DOR
87.80000000000001,B0100,F-16,12044.13010053962,5320.349347493301,3110.783155998277,158.46216752283783,-1.287796009583906,342.7950985155853,TR_DOR
87.80000000000001,B0200,F-16,11803.617263831511,-1421.8034279175222,3953.76725773634,178.53579247753623,-0.3997622215003249,342.93300050802253,TR_DOR
88.0,A0100,F-16,-19682.65392994781,276.30580481067955,6042.150701666797,131.13742074150588,-1.2429221208283447,268.5074377938838,TR_DOR
88.0,A0200,F-16,-21955.117810172265,231.03095512080472,6081.493357605382,222.74591276995048,0.8437390453853342,180.76681532741597,TR_DOR
88.0,B0100,F-16,11980.348432057195,5345.46736314822,3110.2730843407726,158.37353742071204,-1.0381402057439442,342.72402632517986,TR_DOR
88.0,B0200,F-16,11735.060690322447,-1420.5414134600383,3954.0795555426353,178.63067386398643,-0.6278417027619,342.83724377290116,TR_DOR
88.2,A0100,F-16,-19712.13895687193,320.99731649662317,6038.473535367783,133.68548224828152,-1.421074980462614,268.3083650845924,TR_DOR
88.2,A0200,F-16,-21975.932169404354,201.67471835235847,6079.521742466471,220.68759313694375,1.239083238832064,179.60080971462722,TR_DOR
88.2,B0100,F-16,11916.58868864725,5370.632558843127,3109.7327177851494,158.36764917421678,-1.2682965002263795,342.78505573919676,TR_DOR
88.2,B0200,F-16,11666.522470282307,-1419.2384853477893,3954.3550914111506,178.46604370024468,-0.41139828858181476,342.6051500471471,TR_DOR
88.4,A0100,F-16,-19743.338972263,364.4918538212696,6034.726514232983,136.22762550181696,-1.561446798921998,268.28805419367677,TR_DOR
88.4,A0200,F-16,-21998.055234528165,173.60654873713793,6077.657828141093,218.61124648149212,1.3712367555826979,178.3328329957364,TR_DOR
88.4,B0100,F-16,11852.846199581743,5395.819874938647,3109.14784679122,158.2076053145496,-1.0608810430965234,342.54490626057196,TR_DOR
88.4,B0200,F-16,11598.0357747509,-1417.8526528649331,3954.7667261959846,178.5832320862682,-0.6028392689768302,342.5001576987767,TR_DOR
88.60000000000001,A0100,F-16,-19776.27866864162,406.62753159876956,6030.797220820077,138.6665368130848,-1.6977984045305812,267.92962004074,TR_DOR
88.60000000000001,A0200,F-16,-22021.379011775167,146.83123154756322,6075.701691262565,216.28581511049234,1.1692311552989252,177.425498200253,TR_DOR
88.60000000000001,B0100,F-16,11789.181190998064,5421.052459801586,3108.7486111808275,158.29008021726742,-1.257963272906138,342.39373857993553,TR_DOR
88.60000000000001,B0200,F-16,11529.544478982676,-1416.4058706960955,3955.0335516302102,178.54094904025553,-0.37034677030573027,342.59249887852206,TR_DOR
88.80000000000001,A0100,F-16,-19811.093026012462,447.07862803426724,6026.733365130163,141.09080437583444,-1.7340590244418066,267.3972361987843,TR_DOR
88.80000000000001,A0200,F-16,-22045.62212262839,121.07958394698835,6073.526148420953,213.7071612867899,0.8813426687540173,177.0058879206174,TR_DOR
88.80000000000001,B0100,F-16,11725.550137883836,5446.335316373713,3108.2697770642035,158.2016850826651,-1.008705040197988,342.329056143621,TR_DOR
88.80000000000001,B0200,F-16,11461.027645804046,-1414.9220162525949,3955.236936364476,178.50389307140523,-0.12937136147091757,342.7408621677342,TR_DOR
89.0,A0100,F-16,-19847.6238948552,485.88839333252145,6022.714921761035,143.63586824980214,-1.68368922074955,267.23511761000356,TR_DOR
89.0,A0200,F-16,-22070.581150340637,96.12705663746783,6071.171091698207,211.16833595456015,0.8851239093080324,176.6955682601009,TR_DOR
89.0,B0100,F-16,11661.939674279009,5471.665162559345,3107.7603387439185,158.19520726896388,-1.2391029434516663,342.3966732345578,TR_DOR
89.0,B0200,F-16,11392.503561892187,-1413.4426181240556,3955.5608860127336,178.3448310013185,0.034172328488481084,342.57364448903934,TR_DOR
89.2,A0100,F-16,-19885.56752916856,523.2068888691356,6018.721319122938,146.19349523320918,-1.589425562512402,266.363315212036,TR_DOR
89.2,A0200,F-16,-22096.259815844463,72.04718035834958,6068.781668588932,208.94122667403622,1.2926396076633813,176.07335734389656,TR_DOR
89.2,B0100,F-16,11598.345094009659,5497.016980045916,3107.2062136320465,158.03585386748313,-1.0320415328957337,342.162781814568,TR_DOR
89.2,B0200,F-16,11324.024063686855,-1411.939169354086,3956.149134778977,178.4414893536253,-0.2846686638857629,342.49209660286266,TR_DOR
89.4,A0100,F-16,-19924.8573046002,558.9107012218883,6014.642532280384,148.68844756605807,-1.8508777768836442,266.17478620005073,TR_DOR
89.4,A0200,F-16,-22122.78192163569,49.148862237847425,6066.567924867462,206.97423557651,1.804989535337473,174.97944040544337,TR_DOR
89.4,B0100,F-16,11534.826689138286,5522.413391914259,3106.8373650496487,158.11793283758922,-1.2293766748860702,342.017938999762,TR_DOR
89.4,B0200,F-16,11255.552129270918,-1410.3991881680445,3956.699928639007,178.37684156461927,-0.09326198623209102,342.43642638865833,TR_DOR
89.60000000000001,A0100,F-16,-19965.569349253004,592.8810826287609,6010.319738081687,151.13323754939728,-2.1515610384531008,265.7720667256081,TR_DOR
89.60000000000001,A0200,F-16,-22150.221112580322,27.723786664739237,6064.578214852498,205.00499668106275,2.1461073894342295,173.774450393407,TR_DOR
89.60000000000001,B0100,F-16,11471.341085927968,5547.86000026761,3106.388905595929,158.03004752522335,-0.9803315089268037,341.9589746640148,TR_DOR
89.60000000000001,B0200,F-16,11187.077738757016,-1408.833331918156,3957.2182053610813,178.36447086145668,-0.3421787645940518,342.52464085143004,TR_DOR
89.80000000000001,A0100,F-16,-20007.767319290706,624.7773445509774,6005.775307074311,153.58696450951194,-2.348379210229397,265.23473524682396,TR_DOR
89.80000000000001,A0200,F-16,-22178.484933252857,7.763613610099128,6062.6231598642025,202.78354955965372,2.2523435972377173,172.9111766583879,TR_DOR
89.80000000000001,B0100,F-16,11407.874919896221,5573.353516403943,3105.909595487564,158.02320428708236,-1.2108267872675278,342.0325126342662,TR_DOR
89.80000000000001,B0200,F-16,11118.600693196073,-1407.2635832861865,3957.686238544754,178.21439536180978,-0.14836062869079195,342.3723277869745,TR_DOR
90.0,A0100,F-16,-20051.312515720187,654.6712792238668,6001.184539627482,156.17413382504031,-2.4756429037186827,265.08591149789856,TR_DOR
90.0,A0200,F-16,-22207.375743148987,-11.043145035269845,6060.552649961923,200.2933317231875,2.2927840019259613,172.5199457756096,TR_DOR
90.0,B0100,F-16,11344.423425657067,5598.868923289088,3105.385451198077,157.86471114731654,-1.0039522235975369,341.80426945845005,TR_DOR
90.0,B0200,F-16,11050.165759628173,-1405.6687768510533,3958.310392318872,178.3118098357063,-0.3693120464093934,342.272739743875,TR_DOR
90.2,A0100,F-16,-20096.006052172914,682.8117465403157,5996.528705909349,158.75738685798748,-2.5556511846453214,265.1173586653881,TR_DOR
90.2,A0200,F-16,-22236.751776766647,-28.95840505884371,6058.381009502675,197.8576477140088,2.5907987726184754,172.22823321498083,TR_DOR
90.2,B0100,F-16,11281.04693038939,5624.428285159305,3105.0463185720905,157.94653021665147,-1.2015026496255101,341.66518956433015,TR_DOR
90.2,B0200,F-16,10981.749818051238,-1404.0341141059957,3958.8958282738463,178.15402212772406,-0.14759696692980348,342.0377781779401,TR_DOR
90.4,A0100,F-16,-20141.78467142199,709.1118603915438,5991.688539974126,161.25833099759308,-2.98466292426204,265.0879726050049,TR_DOR
90.4,A0200,F-16,-22266.597198334137,-45.914738047633364,6056.258628187219,195.77302404303444,3.2315023639097893,171.61746691095502,TR_DOR
90.4,B0100,F-16,11217.702199528152,5650.037791388829,3104.6276015275225,157.85929789994012,-0.9525767146476226,341.6114502157414,TR_DOR
90.4,B0200,F-16,10913.386790896662,-1402.3200232517806,3959.6176549823263,178.27295225523108,-0.33888046837101166,341.931272305961,TR_DOR
90.60000000000001,A0100,F-16,-20188.590916781828,733.407007534639,5986.497513640509,163.72970781393778,-3.447099832837177,264.77008662182385,TR_DOR
90.60000000000001,A0200,F-16,-22296.950271019068,-61.609900785639184,6054.424691866221,193.9743301480035,3.9604602322556697,170.54364778055483,TR_DOR
90.60000000000001,B0100,F-16,11154.375857643616,5675.694121467125,3104.1778386721676,157.85216748603972,-1.1831056559204467,341.69039960256663,TR_DOR
90.60000000000001,B0200,F-16,10845.034183619147,-1400.539784391795,3960.2507257516863,178.19176502985022,-0.10665208359772486,341.87138537316775,TR_DOR
90.80000000000001,A0100,F-16,-20236.403843491375,755.3428218827812,5980.9581744853,166.21351579173438,-3.802690594614044,264.27629791314394,TR_DOR
90.80000000000001,A0200,F-16,-22327.798030926133,-75.83266706809263,6052.943803772015,192.20376392202223,4.7011028751108395,169.58073088057913,TR_DOR
90.80000000000001,B0100,F-16,11091.063071737954,5701.372247875968,3103.6831227178013,157.69462837921736,-0.9763222543203105,341.4673304223782,TR_DOR
90.80000000000001,B0200,F-16,10776.679915505507,-1398.702715931628,3960.8274004416385,178.19979235282648,-0.336014091195804,341.96266997587026,TR_DOR
91.0,A0100,F-16,-20285.117387634808,774.9324383160438,5975.27822155407,168.76247637739945,-3.7007742474829937,263.89341840582904,TR_DOR
91.0,A0200,F-16,-22359.02063076632,-88.86694736884056,6051.654226417442,190.25128965242115,5.5472136442602356,169.08910800999598,TR_DOR
91.0,B0100,F-16,11027.824181552334,5727.093642568341,3103.3732238475,157.776235926463,-1.174078062961117,341.3335416050701,TR_DOR
91.0,B0200,F-16,10708.31944925763,-1396.8365089274398,3961.3075181607965,178.12981364935555,-0.14104163933499017,341.9253725588627,TR_DOR
91.2,A0100,F-16,-20334.62584843114,792.244396041302,5969.733287291477,171.2519955256087,-3.0464993799565825,263.560973764245,TR_DOR
91.2,A0200,F-16,-22390.520311240318,-101.03693043416752,6050.476150663372,188.32440273911982,6.59899520528412,168.7960096435256,TR_DOR
91.2,B0100,F-16,10964.616097153841,5752.865102675854,3102.9837964405783,157.68975925476252,-0.9252071732047319,341.284611524658,TR_DOR
91.2,B0200,F-16,10639.949616977527,-1394.9541419629854,3961.795339294407,178.1315385015289,0.1067988838974931,342.0610300435372,TR_DOR
91.4,A0100,F-16,-20384.827989090067,807.3012346386658,5964.663004504732,173.44736587151368,-1.6504938993284766,262.95261628585814,TR_DOR
91.4,A0200,F-16,-22422.25543739557,-112.35532599537692,6049.521360812356,186.69228827268,7.800894595830051,168.19723699571375,TR_DOR
91.4,B0100,F-16,10901.425424811834,5778.683260695125,3102.5631714033443,157.68236846911344,-1.1557326100663265,341.3685425316766,TR_DOR
91.4,B0200,F-16,10571.571916166156,-1393.0861526184412,3962.3954839536514,177.9836394407467,0.27834733263306,341.9014452446451,TR_DOR
